Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###259	18.9	1.9	1.9	Chr10	1897427	1897480	54	+	Gypsy-35_GR-LTR	LTR/Gypsy	2848	2901	(0)	159993	1	0.019

###313	29.3	4.2	2.0	Chr10	2947639	2947781	146	+	Gypsy-35_GR-LTR	LTR/Gypsy	1379	1524	(1377)	160235	1	0.050

###344	28.4	3.2	2.4	Chr10	2948176	2948301	127	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1396)	1505	1379	160237	1	0.044

###231	14.3	0.0	0.0	Chr10	4142405	4142439	35	+	Gypsy-35_GR-LTR	LTR/Gypsy	2867	2901	(0)	160479	1	0.012

###1252/2142	20.983	10.813	4.087	Chr10	4147022	4148316	1079	+	Gypsy-35_GR-LTR	LTR/Gypsy	1637	2715	(186)	160482/160483	2	0.372
1252	24.4	7.9	7.0	Chr10	4147022	4147489	472	+	Gypsy-35_GR-LTR	LTR/Gypsy	1637	2108	(793)	160482	1
2142	18.3	13.1	1.8	Chr10	4147721	4148316	662	+	Gypsy-35_GR-LTR	LTR/Gypsy	2054	2715	(186)	160483	1

###1343/1631	17.087	6.182	6.228	Chr10	4211673	4212964	1052	+	Gypsy-35_GR-LTR	LTR/Gypsy	1664	2715	(186)	160505/160505	2	0.363
1343	23.4	2.5	8.8	Chr10	4211673	4212144	445	+	Gypsy-35_GR-LTR	LTR/Gypsy	1664	2108	(793)	160505	1
1631	12.6	8.8	4.4	Chr10	4212301	4212964	638	+	Gypsy-35_GR-LTR	LTR/Gypsy	2078	2715	(186)	160505	1

###234	5.9	2.9	0.0	Chr10	4257997	4258030	35	+	Gypsy-35_GR-LTR	LTR/Gypsy	2867	2901	(0)	160521	1	0.012

###341	17.9	0.0	0.0	Chr10	4369700	4369755	56	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2846	160555	1	0.019

###2082/2467/3275	19.722	2.643	6.455	Chr10	4425657	4428668	2484	+	Gypsy-35_GR-LTR	LTR/Gypsy	194	2901	(0)	160582/160582/160582	3	0.856
2082	17.0	2.0	3.6	Chr10	4425657	4426107	444	+	Gypsy-35_GR-LTR	LTR/Gypsy	194	637	(2264)	160582	1
2467	23.7	3.6	7.4	Chr10	4426151	4427045	863	+	Gypsy-35_GR-LTR	LTR/Gypsy	737	1599	(1302)	160582	1
3275	17.9	2.2	6.8	Chr10	4427348	4428668	1177	+	Gypsy-35_GR-LTR	LTR/Gypsy	1725	2901	(0)	160582	1

###226	21.9	0.0	0.0	Chr10	5202980	5203020	41	+	Gypsy-35_GR-LTR	LTR/Gypsy	2861	2901	(0)	160776	1	0.014

###3564/603/930	18.022	2.749	7.879	Chr10	5362482	5365248	1746	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	164	160801/160801/160801	3	0.602
3564	16.5	2.5	7.9	Chr10	5362482	5363808	1175	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1727	160801	1
603	21.6	0.8	0.0	Chr10	5364087	5364211	126	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1312)	1589	1464	160801	1
930	22.0	4.2	10.3	Chr10	5364778	5365248	445	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2293)	608	164	160801	1

###2378/6284	15.275	2.500	7.674	Chr10	9464298	9466929	1912	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	2901	(0)	161948/161948	2	0.659
2378	14.9	1.6	4.0	Chr10	9464298	9464781	473	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	636	(2265)	161948	1
6284	15.4	2.8	8.9	Chr10	9465480	9466929	1439	+	Gypsy-35_GR-LTR	LTR/Gypsy	1463	2901	(0)	161948	1

###1464/308/3004	20.093	3.375	5.878	Chr10	9551628	9554207	1772	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	2901	(0)	161978/161979/161979	3	0.611
1464	19.3	3.0	6.5	Chr10	9551628	9552054	413	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	576	(2325)	161978	1
308	33.0	0.9	0.9	Chr10	9552583	9552695	113	+	Gypsy-35_GR-LTR	LTR/Gypsy	1469	1581	(1320)	161979	1
3004	18.5	4.0	6.3	Chr10	9552817	9554207	1246	+	Gypsy-35_GR-LTR	LTR/Gypsy	1656	2901	(0)	161979	1

###9013/2105	13.900	9.628	1.747	Chr10	9589214	9591771	2502	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	215	161988/161988	2	0.862
9013	13.9	11.2	1.4	Chr10	9589214	9591109	2081	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	821	161988	1
2105	13.9	2.6	3.3	Chr10	9591348	9591771	421	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2266)	635	215	161988	1

###4098	23.7	3.8	4.8	Chr10	9601343	9603261	1418	C	Gypsy-35_GR-LTR	LTR/Gypsy	(949)	1418	1	161988	1	0.489

###345	26.3	3.2	1.9	Chr10	9653160	9653378	147	+	Gypsy-35_GR-LTR	LTR/Gypsy	1425	1571	(1330)	162012	1	0.051

###256	15.0	0.0	0.0	Chr10	9944499	9944538	40	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2)	2899	2860	162147	1	0.014

###230	21.5	0.0	12.1	Chr10	9957404	9957477	66	+	Gypsy-35_GR-LTR	LTR/Gypsy	2836	2901	(0)	162154	1	0.023

###339/336	20.066	0.662	2.662	Chr10	9958395	9958916	151	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2393	162156/162157	2	0.052
339	9.8	0.0	2.0	Chr10	9958395	9958446	51	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2851	162156	1
336	25.3	1.0	3.0	Chr10	9958815	9958916	100	C	Gypsy-35_GR-LTR	LTR/Gypsy	(409)	2492	2393	162157	1

###2523/4677/35443	11.685	2.926	0.947	Chr10	10033364	10040850	6986	+	Gypsy-35_GR-LTR	LTR/Gypsy	NA	NA	NA	162178/162178/162178	3	0.647
2523	15.8	4.2	1.0	Chr10	10033364	10033863	516	+	Gypsy-35_GR-LTR	LTR/Gypsy	121	636	(2265)	162178	1
4677	15.2	5.2	3.2	Chr10	10034567	10035900	1481	+	Gypsy-35_GR-LTR	LTR/Gypsy	1421	2901	(0)	162178	1
35443	9.8	1.9	0.1	Chr10	10035901	10040850	4989	+	Gypsy-35_GR-I	LTR/Gypsy	1	4989	(0)	162178	1

###394	7.4	0.0	0.0	Chr10	10041238	10041291	54	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2729)	172	119	162180	1	0.019

###7369	13.6	9.8	1.1	Chr10	10041345	10042707	1481	+	Gypsy-35_GR-LTR	LTR/Gypsy	1421	2901	(0)	162178	1	0.511

###352	14.6	0.0	1.8	Chr10	10064416	10064458	42	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2860	162182	1	0.014

###355	15.5	0.0	1.7	Chr10	10070434	10070476	42	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2860	162188	1	0.014

###352	14.6	0.0	1.8	Chr10	10190307	10190362	55	+	Gypsy-35_GR-LTR	LTR/Gypsy	2847	2901	(0)	162227	1	0.019

###337/273	26.997	3.488	7.159	Chr10	10199072	10199606	363	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2358	162231/162231	2	0.125
337	21.4	0.0	1.4	Chr10	10199072	10199142	70	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2832	162231	1
273	28.3	4.3	8.5	Chr10	10199302	10199606	293	C	Gypsy-35_GR-LTR	LTR/Gypsy	(251)	2650	2358	162231	1

###225	29.1	4.1	3.3	Chr10	10203491	10203611	122	+	Gypsy-35_GR-LTR	LTR/Gypsy	2033	2154	(747)	162235	1	0.042

###320	18.5	0.0	0.0	Chr10	10245824	10245877	54	+	Gypsy-35_GR-LTR	LTR/Gypsy	2848	2901	(0)	162246	1	0.019

###324/318/273	19.479	5.838	4.710	Chr10	10251623	10252461	358	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1996	162248/162249/162249	3	0.123
324	7.1	0.0	0.0	Chr10	10251623	10251664	42	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2860	162248	1
318	22.3	7.3	5.4	Chr10	10252039	10252147	111	C	Gypsy-35_GR-LTR	LTR/Gypsy	(409)	2492	2382	162249	1
273	23.1	7.3	6.8	Chr10	10252258	10252461	205	C	Gypsy-35_GR-LTR	LTR/Gypsy	(701)	2200	1996	162249	1

###287/258	26.882	4.811	1.463	Chr10	11667780	11668684	191	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1983	162667/162668	2	0.066
287	22.0	0.5	1.4	Chr10	11667780	11667850	61	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2841	162667	1
258	29.7	7.3	1.5	Chr10	11668562	11668684	130	C	Gypsy-35_GR-LTR	LTR/Gypsy	(789)	2112	1983	162668	1

###2212/433/304/568	24.900	5.994	9.935	Chr10	11898179	11901506	1586	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2707	178	162724/162724/162725/162725	4	0.547
2212	23.3	6.8	13.0	Chr10	11898179	11899536	1062	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2707	1646	162724	1
433	32.0	1.3	0.7	Chr10	11899542	11899695	155	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1038)	1669	1515	162724	1
304	26.4	0.0	1.1	Chr10	11899835	11899922	87	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1313)	1588	1502	162725	1
568	26.8	6.3	6.0	Chr10	11900963	11901506	380	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2344)	557	178	162725	1

###1036/6282	15.918	3.178	6.503	Chr10	12086353	12088335	1785	+	Gypsy-35_GR-LTR	LTR/Gypsy	178	2901	(0)	162797/162797	2	0.615
1036	20.3	2.7	7.3	Chr10	12086353	12086714	347	+	Gypsy-35_GR-LTR	LTR/Gypsy	178	524	(2377)	162797	1
6282	14.8	3.3	6.3	Chr10	12086917	12088335	1438	+	Gypsy-35_GR-LTR	LTR/Gypsy	1464	2901	(0)	162797	1

###1642/3425	15.696	2.411	3.894	Chr10	12156852	12159131	1541	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	2901	(0)	162823/162825	2	0.531
1642	14.2	4.3	3.5	Chr10	12156852	12157224	376	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	539	(2362)	162823	1
3425	16.1	1.9	4.0	Chr10	12157752	12159131	1165	+	Gypsy-35_GR-LTR	LTR/Gypsy	1737	2901	(0)	162825	1

###268	20.4	1.8	1.8	Chr10	12209017	12209071	55	+	Gypsy-35_GR-LTR	LTR/Gypsy	2847	2901	(0)	162845	1	0.019

###303	22.5	2.4	2.4	Chr10	13441815	13441896	82	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2820	163265	1	0.028

###3328	15.6	2.7	7.0	Chr10	13820110	13821600	1311	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1591	163381	1	0.452

###241	16.7	1.8	3.6	Chr10	14038673	14038728	55	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2847	163481	1	0.019

###1560/378/349/239/617	23.759	8.696	7.416	Chr10	14116224	14119279	1780	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2707	178	163506/163506/163507/163507/163507	5	0.614
1560	22.7	8.8	8.3	Chr10	14116224	14117475	1025	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2707	1683	163506	1
378	30.9	2.9	2.1	Chr10	14117503	14117641	140	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1053)	1654	1515	163506	1
349	22.2	2.7	10.7	Chr10	14117814	14117924	103	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1330)	1571	1469	163507	1
239	30.1	2.1	1.1	Chr10	14117967	14118060	95	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1426)	1475	1381	163507	1
617	23.7	13.5	6.9	Chr10	14118827	14119279	481	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2243)	658	178	163507	1

###3148/613/1059	18.759	2.741	6.273	Chr10	14144379	14146738	1734	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	165	163518/163518/163518	3	0.598
3148	18.1	2.2	7.3	Chr10	14144379	14145789	1259	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1643	163518	1
613	20.2	1.6	0.0	Chr10	14146037	14146160	126	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1309)	1592	1467	163518	1
1059	21.3	5.8	4.0	Chr10	14146396	14146738	349	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2388)	513	165	163518	1

###1210	13.3	0.0	0.0	Chr10	14160691	14160877	187	+	Gypsy-35_GR-LTR	LTR/Gypsy	121	307	(2594)	163525	1	0.064

###465/2104/1869/860	20.562	4.932	4.370	Chr10	14160878	14164020	1516	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	164	163526/163526/163526/163526	4	0.523
465	14.7	4.3	1.9	Chr10	14160878	14160975	89	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2813	163526	1
2104	17.4	12.1	5.4	Chr10	14161069	14161664	634	C	Gypsy-35_GR-LTR	LTR/Gypsy	(206)	2695	2062	163526	1
1869	23.4	0.3	3.9	Chr10	14161967	14162876	612	C	Gypsy-35_GR-LTR	LTR/Gypsy	(793)	2108	1497	163526	1
860	21.6	2.1	4.4	Chr10	14163788	14164020	228	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2510)	391	164	163526	1

###3878/555/8320	13.980	4.743	4.579	Chr10	14207338	14209997	2512	+	Gypsy-35_GR-LTR	LTR/Gypsy	120	2901	(0)	163550/163550/163551	3	0.866
3878	13.0	1.3	9.2	Chr10	14207338	14208182	784	+	Gypsy-35_GR-LTR	LTR/Gypsy	120	903	(1998)	163550	1
555	23.1	1.6	6.1	Chr10	14208294	14208482	181	+	Gypsy-35_GR-LTR	LTR/Gypsy	906	1086	(1815)	163550	1
8320	13.3	7.4	1.4	Chr10	14208538	14209997	1547	+	Gypsy-35_GR-LTR	LTR/Gypsy	1355	2901	(0)	163551	1

###489/2296/254/1294	21.657	4.309	7.030	Chr10	14263470	14266296	1870	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	164	163570/163570/163570/163570	4	0.645
489	13.0	1.3	0.8	Chr10	14263470	14263564	71	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2831	163570	1
2296	21.1	4.7	9.6	Chr10	14263752	14264830	1196	C	Gypsy-35_GR-LTR	LTR/Gypsy	(237)	2664	1469	163570	1
254	29.5	7.2	2.6	Chr10	14265071	14265251	189	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1756)	1145	957	163570	1
1294	22.3	2.4	2.2	Chr10	14265884	14266296	414	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2324)	577	164	163570	1

###446/1620/1986/1188	19.594	3.599	4.790	Chr10	15533283	15536410	1513	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	164	164071/164071/164072/164072	4	0.522
446	16.4	0.0	0.0	Chr10	15533283	15533355	73	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2829	164071	1
1620	18.6	3.5	3.9	Chr10	15533566	15534100	743	C	Gypsy-35_GR-LTR	LTR/Gypsy	(237)	2664	1922	164071	1
1986	19.0	5.6	4.7	Chr10	15534271	15534809	527	C	Gypsy-35_GR-LTR	LTR/Gypsy	(741)	2160	1634	164072	1
1188	23.1	1.9	7.8	Chr10	15535978	15536410	409	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2329)	572	164	164072	1

###260	12.2	0.0	0.0	Chr10	15711586	15711626	41	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2861	164138	1	0.014

###3283/861/464/2610	18.834	5.515	6.950	Chr10	15897967	15901249	2298	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2707	164	164188/164190/164190/164191	4	0.792
3283	18.5	2.9	8.6	Chr10	15897967	15899529	1117	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2707	1591	164188	1
861	23.9	6.4	3.4	Chr10	15899842	15900183	352	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1302)	1599	1248	164190	1
464	17.8	3.5	9.6	Chr10	15900220	15900362	135	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1900)	1001	867	164190	1
2610	17.2	11.6	4.4	Chr10	15900467	15901249	837	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1901)	1000	164	164191	1

###254	17.2	4.0	12.0	Chr10	16913088	16913186	92	+	Gypsy-35_GR-LTR	LTR/Gypsy	2810	2901	(0)	164543	1	0.032

###326	21.7	0.0	13.8	Chr10	17176701	17176791	80	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2822	164616	1	0.028

###1147/367/2081/829	22.898	8.409	5.144	Chr10	17256254	17259128	2284	+	Gypsy-35_GR-LTR	LTR/Gypsy	NA	NA	NA	164650/164650/164650/164652	4	0.212
1147	23.4	3.4	4.7	Chr10	17256254	17256690	592	+	Gypsy-35_GR-LTR	LTR/Gypsy	1	592	(2309)	164650	1
367	26.3	10.3	6.6	Chr10	17257342	17257516	181	+	Gypsy-35_GR-LTR	LTR/Gypsy	1411	1591	(1310)	164650	1
2081	22.2	11.7	4.9	Chr10	17257851	17258884	1101	+	Gypsy-35_GR-LTR	LTR/Gypsy	1801	2901	(0)	164650	1
829	18.7	10.3	5.7	Chr10	17258867	17259128	410	+	Gypsy-35_GR-I	LTR/Gypsy	1	410	(4783)	164652	1

###24355/381/550/2299	21.429	3.259	1.502	Chr10	17259140	17266506	6480	+	Gypsy-35_GR-I	LTR/Gypsy	NA	NA	NA	164652/164652/164652/164653	4	0.601
24355	20.8	1.6	0.5	Chr10	17259140	17264172	4989	+	Gypsy-35_GR-I	LTR/Gypsy	1	4989	(0)	164652	1
381	25.0	6.1	5.2	Chr10	17264897	17265080	181	+	Gypsy-35_GR-LTR	LTR/Gypsy	1411	1591	(1310)	164652	1
550	21.1	3.6	3.2	Chr10	17265233	17265397	165	+	Gypsy-35_GR-LTR	LTR/Gypsy	1543	1707	(1000)	164652	1
2299	23.5	10.0	4.8	Chr10	17265370	17266506	1194	+	Gypsy-35_GR-LTR	LTR/Gypsy	1708	2901	(0)	164653	1

###727	20.0	9.2	10.7	Chr10	17267155	17267590	430	+	Gypsy-35_GR-LTR	LTR/Gypsy	2472	2901	(0)	164654	1	0.148

###239	31.7	7.7	0.0	Chr10	17297313	17297416	112	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1330)	1571	1460	164671	1	0.039

###5227/663/3713	15.602	3.652	3.313	Chr10	17315867	17318472	2551	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	122	164677/164678/164678	3	0.879
5227	14.9	3.8	2.4	Chr10	17315867	17317301	1531	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1371	164677	1
663	24.5	2.0	4.6	Chr10	17317329	17317572	238	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1758)	1143	906	164678	1
3713	14.1	3.9	4.6	Chr10	17317686	17318472	782	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1998)	903	122	164678	1

###265	18.0	1.6	3.2	Chr10	17786862	17786924	55	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2762)	139	85	164814	1	0.019

###238	21.8	0.0	1.8	Chr10	17835704	17835759	55	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2847	164833	1	0.019

###1042/640/2821	18.012	2.711	8.534	Chr10	17844306	17847335	1631	+	Gypsy-35_GR-LTR	LTR/Gypsy	178	2664	(237)	164837/164837/164837	3	0.562
1042	19.7	2.9	10.2	Chr10	17844306	17844769	431	+	Gypsy-35_GR-LTR	LTR/Gypsy	178	608	(2293)	164837	1
640	20.8	0.8	0.0	Chr10	17845337	17845461	126	+	Gypsy-35_GR-LTR	LTR/Gypsy	1464	1589	(1312)	164837	1
2821	16.6	2.9	8.9	Chr10	17845763	17847335	1074	+	Gypsy-35_GR-LTR	LTR/Gypsy	1591	2664	(237)	164837	1

###1059/585/5863	18.496	2.589	4.320	Chr10	17851167	17853726	1819	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	2901	(0)	164841/164841/164841	3	0.627
1059	21.2	5.9	4.8	Chr10	17851167	17851538	376	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	539	(2362)	164841	1
585	20.8	3.1	0.0	Chr10	17851785	17851914	134	+	Gypsy-35_GR-LTR	LTR/Gypsy	1459	1592	(1309)	164841	1
5863	17.2	1.3	4.7	Chr10	17852227	17853726	1311	+	Gypsy-35_GR-LTR	LTR/Gypsy	1591	2901	(0)	164841	1

###509	13.5	1.1	2.2	Chr10	17920321	17920411	90	+	Gypsy-35_GR-LTR	LTR/Gypsy	122	211	(2690)	164877	1	0.031

###1427/461/731/5444	15.936	5.092	1.746	Chr10	17928232	17930971	1861	+	Gypsy-35_GR-LTR	LTR/Gypsy	204	2901	(0)	164881/164881/164881/164883	4	0.642
1427	8.2	0.0	0.0	Chr10	17928232	17928427	196	+	Gypsy-35_GR-LTR	LTR/Gypsy	204	399	(2502)	164881	1
461	22.4	4.5	2.8	Chr10	17928439	17928617	182	+	Gypsy-35_GR-LTR	LTR/Gypsy	473	654	(2247)	164881	1
731	19.9	1.7	3.5	Chr10	17929224	17929400	174	+	Gypsy-35_GR-LTR	LTR/Gypsy	1419	1592	(1309)	164881	1
5444	15.4	7.9	1.5	Chr10	17929688	17930971	1311	+	Gypsy-35_GR-LTR	LTR/Gypsy	1591	2901	(0)	164883	1

###8551	14.0	4.6	2.4	Chr10	17933796	17936360	2780	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	122	164886	1	0.958

###2255/439/1077	23.172	11.921	4.051	Chr10	17947647	17952678	1841	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	116	164894/164894/164899	3	0.635
2255	22.3	15.2	4.5	Chr10	17947647	17948754	1221	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1681	164894	1
439	27.5	6.1	1.8	Chr10	17949074	17949286	173	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1310)	1591	1419	164894	1
1077	23.3	5.2	4.0	Chr10	17952237	17952678	447	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2339)	562	116	164899	1

###18421/6508	10.022	2.895	0.447	Chr10	18139256	18142867	3698	C	Gypsy-35_GR-I	LTR/Gypsy	NA	NA	NA	164968/164968	2	0.343
18421	8.6	1.0	0.1	Chr10	18139256	18141726	2491	C	Gypsy-35_GR-I	LTR/Gypsy	(2536)	2491	1	164968	1
6508	13.1	7.0	1.2	Chr10	18141727	18142867	1207	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1695	164968	1

###596/2375	16.190	2.534	0.293	Chr10	18156237	18156831	480	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2303)	598	119	164974/164975	2	0.165
596	19.3	8.2	0.5	Chr10	18156237	18156418	196	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2303)	598	403	164974	1
2375	14.8	0.0	0.2	Chr10	18156425	18156831	406	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2377)	524	119	164975	1

###234	20.2	0.0	10.0	Chr10	18198748	18198813	60	+	Gypsy-35_GR-LTR	LTR/Gypsy	2397	2456	(445)	164986	1	0.021

###2722/722/2086/3061	16.016	2.043	5.422	Chr10	18314148	18317796	1901	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	2901	(0)	165017/165018/165018/165018	4	0.655
2722	12.5	2.0	3.5	Chr10	18314148	18314645	491	+	Gypsy-35_GR-LTR	LTR/Gypsy	164	654	(2247)	165017	1
722	25.0	0.5	2.2	Chr10	18315250	18315433	181	+	Gypsy-35_GR-LTR	LTR/Gypsy	1419	1599	(1302)	165018	1
2086	17.8	3.4	11.3	Chr10	18315729	18316561	736	+	Gypsy-35_GR-LTR	LTR/Gypsy	1673	2408	(493)	165018	1
3061	13.1	0.8	1.0	Chr10	18317289	18317796	507	+	Gypsy-35_GR-LTR	LTR/Gypsy	2395	2901	(0)	165018	1

###279	24.1	0.0	0.0	Chr10	18398952	18399005	54	+	Gypsy-35_GR-LTR	LTR/Gypsy	2848	2901	(0)	165047	1	0.019

###5210/1280	16.041	4.905	3.094	Chr10	19440854	19443394	2241	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	362	165362/165362	2	0.772
5210	16.3	5.4	3.4	Chr10	19440854	19442680	1996	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	906	165362	1
1280	14.1	1.2	0.8	Chr10	19443151	19443394	245	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2295)	606	362	165362	1

###3612/2665	16.739	1.884	1.612	Chr10	19446106	19447784	1246	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1270)	1631	122	165365/165365	2	0.430
3612	18.6	2.0	2.0	Chr10	19446106	19446866	761	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1270)	1631	871	165365	1
2665	13.8	1.7	1.0	Chr10	19447303	19447784	485	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2295)	606	122	165365	1

###238	23.2	0.0	1.8	Chr10	19529501	19529557	56	+	Gypsy-35_GR-LTR	LTR/Gypsy	2846	2901	(0)	165394	1	0.019

###2523/568/984	19.574	2.990	7.962	Chr10	19582942	19585125	1479	C	Gypsy-35_GR-LTR	LTR/Gypsy	(110)	2791	164	165418/165418/165418	3	0.510
2523	18.2	2.5	9.8	Chr10	19582942	19584070	976	C	Gypsy-35_GR-LTR	LTR/Gypsy	(110)	2791	1816	165418	1
568	23.4	2.4	0.0	Chr10	19584392	19584515	127	C	Gypsy-35_GR-LTR	LTR/Gypsy	(1311)	1590	1464	165418	1
984	23.2	5.1	4.3	Chr10	19584753	19585125	376	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2362)	539	164	165418	1

###456	29.9	1.8	7.3	Chr10	19682855	19683244	370	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2365)	536	167	165460	1	0.128

###267/248	24.655	7.971	7.795	Chr10	19711889	19712761	279	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1971	165484/165485	2	0.096
267	19.2	1.9	1.9	Chr10	19711889	19711941	53	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2849	165484	1
248	25.4	8.8	8.6	Chr10	19712374	19712761	226	C	Gypsy-35_GR-LTR	LTR/Gypsy	(705)	2196	1971	165485	1

###460/454	28.288	1.517	3.876	Chr10	19737804	19740567	441	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	167	165497/165499	2	0.152
460	12.7	0.0	0.0	Chr10	19737804	19737874	71	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	2831	165497	1
454	31.2	1.8	4.6	Chr10	19740188	19740567	370	C	Gypsy-35_GR-LTR	LTR/Gypsy	(2365)	536	167	165499	1

###2906/2508/2971	18.599	4.603	3.307	Chr10	23063068	23065703	2383	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	115	166680/166680/166680	3	0.821
2906	17.4	6.3	2.3	Chr10	23063068	23064029	1084	C	Gypsy-35_GR-LTR	LTR/Gypsy	(0)	2901	1818	166680	1
