Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###7307/4821	9.588	4.618	3.078	D10_01	26567495	26569946	2120	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8244/8245	2	0.258
7307	6.6	3.2	0.9	D10_01	26567495	26568525	1054	C	Gypsy-32_GR-I	LTR/Gypsy	(4259)	1054	1	8244	1
4821	12.5	6.0	5.2	D10_01	26568889	26569946	1066	C	Gypsy-32_GR-LTR	LTR/Gypsy	(250)	1199	134	8245	1

###4582/2346/7668	7.752	1.233	0.839	D10_01	26651773	26655029	1999	C	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8282/8282/8284	3	0.243
4582	9.6	1.9	1.5	D10_01	26651773	26652771	652	C	Gypsy-32_GR-LTR	LTR/Gypsy	(797)	652	1	8282	1
2346	6.7	0.0	0.0	D10_01	26652772	26653064	293	C	Gypsy-32_GR-I	LTR/Gypsy	(1760)	3553	3261	8282	1
7668	7.0	1.2	0.7	D10_01	26653982	26655029	1054	C	Gypsy-32_GR-I	LTR/Gypsy	(4259)	1054	1	8284	1

###6515/22819	8.070	0.907	1.553	D10_01	26660434	26665015	4126	C	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8288/8290	2	0.502
6515	7.3	1.6	2.4	D10_01	26660434	26661390	949	C	Gypsy-32_GR-LTR	LTR/Gypsy	(500)	949	1	8288	1
22819	8.3	0.7	1.3	D10_01	26661820	26665015	3177	C	Gypsy-32_GR-I	LTR/Gypsy	(2136)	3177	1	8290	1

###40337/756	7.619	2.350	1.341	D10_01	26675318	26682060	5648	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8301/8301	2	0.688
40337	7.0	2.1	1.1	D10_01	26675318	26681727	5313	C	Gypsy-32_GR-I	LTR/Gypsy	(0)	5313	1	8301	1
756	19.6	7.2	6.0	D10_01	26681730	26682060	335	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1412	1078	8301	1

###21074	8.8	1.9	0.7	D10_01	26682141	26685943	5309	C	Gypsy-32_GR-I	LTR/Gypsy	(4)	5309	1	8302	1	0.647

###3485	7.4	1.1	0.0	D10_01	26687234	26687688	460	C	Gypsy-32_GR-I	LTR/Gypsy	(1133)	1531	1072	8302	1	0.056

###6777/886	12.243	5.038	2.437	D10_01	26687689	26689228	1449	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	1449	(0)	8304/8305	2	1.000
6777	10.2	4.8	1.7	D10_01	26687689	26688824	1170	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	1170	(279)	8304	1
886	18.8	5.8	4.8	D10_01	26688875	26689228	392	+	Gypsy-32_GR-LTR	LTR/Gypsy	1058	1449	(0)	8305	1

###15979	7.7	0.9	0.7	D10_01	26689229	26691414	2189	C	Gypsy-32_GR-I	LTR/Gypsy	(3124)	2189	1	8306	1	0.267

###8857	9.1	1.2	2.0	D10_01	26693729	26695055	1316	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1449	(0)	8309	1	0.908

###8856	8.7	1.4	2.3	D10_01	26697778	26699103	1315	+	Gypsy-32_GR-LTR	LTR/Gypsy	135	1449	(0)	8311	1	0.908

###6547	9.1	5.3	5.2	D10_01	26704569	26705748	1182	C	Gypsy-32_GR-LTR	LTR/Gypsy	(233)	1216	35	8317	1	0.816

###6854/12345	5.525	0.562	0.215	D10_01	26706132	26708585	2439	+	Gypsy-32_GR-I	LTR/Gypsy	1	5312	(1)	8318/8318	2	0.297
6854	7.5	0.5	0.4	D10_01	26706132	26707073	943	+	Gypsy-32_GR-I	LTR/Gypsy	1	943	(4370)	8318	1
12345	4.3	0.6	0.1	D10_01	26707068	26708585	1496	+	Gypsy-32_GR-I	LTR/Gypsy	3817	5312	(1)	8318	1

###22214	4.7	0.7	0.9	D10_01	26714863	26717638	2769	+	Gypsy-32_GR-I	LTR/Gypsy	1	2769	(2544)	8323	1	0.337

###6336	8.6	5.5	2.0	D10_01	26718023	26719060	1073	C	Gypsy-32_GR-LTR	LTR/Gypsy	(242)	1207	135	8325	1	0.741

###6211	9.0	5.6	2.1	D10_01	26722133	26723171	1074	C	Gypsy-32_GR-LTR	LTR/Gypsy	(242)	1207	134	8329	1	0.741

###3459	12.6	8.1	3.4	D10_01	26723214	26723963	784	+	Gypsy-32_GR-LTR	LTR/Gypsy	423	1206	(243)	8330	1	0.541

###2325/2779	6.882	0.425	0.061	D10_01	26745177	26745928	638	+	Gypsy-32_GR-I	LTR/Gypsy	3261	5313	(0)	8340/8340	2	0.078
2325	6.7	0.0	0.0	D10_01	26745177	26745473	297	+	Gypsy-32_GR-I	LTR/Gypsy	3261	3557	(1756)	8340	1
2779	7.0	0.7	0.1	D10_01	26745470	26745928	341	+	Gypsy-32_GR-I	LTR/Gypsy	4973	5313	(0)	8340	1

###296	2.6	0.0	2.6	D10_01	26745929	26745967	38	C	Gypsy-32_GR-LTR	LTR/Gypsy	(1036)	413	376	8342	1	0.026

###2941/2325	16.930	7.892	0.658	D10_01	26748754	26749944	1118	+	Gypsy-32_GR-I	LTR/Gypsy	835	3553	(1760)	8340/8345	2	0.136
2941	20.7	10.8	0.9	D10_01	26748754	26749548	825	+	Gypsy-32_GR-I	LTR/Gypsy	835	1659	(1550)	8340	1
2325	6.7	0.0	0.0	D10_01	26749652	26749944	293	+	Gypsy-32_GR-I	LTR/Gypsy	3261	3553	(1760)	8345	1

###12426	9.7	0.4	2.1	D10_01	26752513	26754333	1790	+	Gypsy-32_GR-I	LTR/Gypsy	1	1790	(3523)	8346	1	0.218

###10888	10.2	3.1	1.4	D10_01	26754751	26757592	5312	C	Gypsy-32_GR-I	LTR/Gypsy	(1)	5312	1	8348	1	0.647

###20785/5777/6296	6.015	0.549	1.744	D10_01	26765627	26775765	4034	C	Gypsy-32_GR-I	LTR/Gypsy	(1279)	4034	1	8353/8355/8360	3	0.491
20785	2.3	0.3	0.9	D10_01	26765627	26768070	2428	C	Gypsy-32_GR-I	LTR/Gypsy	(1279)	4034	1607	8353	1
5777	4.3	0.0	0.0	D10_01	26769620	26770306	687	C	Gypsy-32_GR-I	LTR/Gypsy	(3699)	1614	928	8355	1
6296	12.8	1.2	3.9	D10_01	26773506	26775765	1412	C	Gypsy-32_GR-I	LTR/Gypsy	(0)	1412	1	8360	1

###6667/6943	10.570	2.816	3.149	D10_01	26775780	26778311	2634	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8361/8362	2	0.321
6667	11.0	1.0	4.2	D10_01	26775780	26777079	1412	C	Gypsy-32_GR-I	LTR/Gypsy	(0)	1412	1	8361	1
6943	10.1	4.8	2.0	D10_01	26777122	26778311	1222	C	Gypsy-32_GR-LTR	LTR/Gypsy	(227)	1222	1	8362	1

###28260	8.7	1.0	1.1	D10_01	26778694	26786333	5313	+	Gypsy-32_GR-I	LTR/Gypsy	1	5313	(0)	8364	1	0.647

###6026	10.7	4.3	1.7	D10_01	26804036	26805060	1051	C	Gypsy-32_GR-LTR	LTR/Gypsy	(264)	1185	135	8379	1	0.725

###830/5839	10.050	4.645	2.225	D10_01	26807273	26808874	1240	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	134	8383/8384	2	0.856
830	10.9	4.9	1.8	D10_01	26807273	26807450	212	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1238	8383	1
5839	9.9	4.6	2.3	D10_01	26807869	26808874	1028	C	Gypsy-32_GR-LTR	LTR/Gypsy	(288)	1161	134	8384	1

###685/4388/299	15.061	5.454	2.542	D10_01	26807466	26809996	1201	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	135	8384/8385/8385	3	0.829
685	19.2	7.6	4.5	D10_01	26807466	26807816	396	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1054	8384	1
4388	13.6	4.7	1.8	D10_01	26809103	26809961	883	C	Gypsy-32_GR-LTR	LTR/Gypsy	(278)	1171	289	8385	1
299	4.9	0.0	0.0	D10_01	26809957	26809996	40	C	Gypsy-32_GR-LTR	LTR/Gypsy	(1275)	174	135	8385	1

###6938/40929	5.431	2.409	0.965	D10_01	26837735	26844193	6477	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8401/8402	2	0.789
6938	10.7	6.4	3.2	D10_01	26837735	26839022	1328	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	1328	(121)	8401	1
40929	4.1	1.4	0.4	D10_01	26839097	26844193	5149	+	Gypsy-32_GR-I	LTR/Gypsy	1	5149	(164)	8402	1

###7511	12.7	2.3	2.6	D10_01	26847138	26849556	1412	C	Gypsy-32_GR-I	LTR/Gypsy	(0)	1412	1	8403	1	0.172

###6647	8.1	2.0	2.7	D10_01	26850193	26851224	1025	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	1025	(424)	8405	1	0.707

###27705	6.6	1.7	1.3	D10_01	26852462	26857764	5312	C	Gypsy-32_GR-I	LTR/Gypsy	(1)	5312	1	8407	1	0.647

###16939	8.8	1.3	2.6	D10_01	26859519	26863957	2964	+	Gypsy-32_GR-I	LTR/Gypsy	1	2964	(2349)	8410	1	0.361

###1085	11.4	0.6	0.8	D10_01	26874443	26874629	263	+	Gypsy-32_GR-I	LTR/Gypsy	2813	3075	(2238)	8420	1	0.032

###4124/6067	7.772	3.338	1.355	D10_01	26879926	26881439	1981	+	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8420/8425	2	0.241
4124	4.8	0.3	0.1	D10_01	26879926	26880444	944	+	Gypsy-32_GR-I	LTR/Gypsy	2633	3576	(1737)	8420	1
6067	9.3	4.9	2.0	D10_01	26880431	26881439	1037	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1170	(279)	8425	1

###8939	7.9	1.5	3.3	D10_01	26881559	26882896	1315	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	135	8426	1	0.908

###6257/838	11.667	4.797	1.955	D10_01	26884029	26885439	1316	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1449	(0)	8429/8429	2	0.908
6257	9.1	4.5	1.7	D10_01	26884029	26885038	1038	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1171	(278)	8429	1
838	21.2	5.9	2.9	D10_01	26885168	26885439	280	+	Gypsy-32_GR-LTR	LTR/Gypsy	1170	1449	(0)	8429	1

###9100	7.5	1.4	2.4	D10_01	26887042	26888370	1316	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	134	8430	1	0.908

###845/4788	10.467	2.284	0.646	D10_01	26888402	26889279	892	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8431/8420	2	0.109
845	21.2	6.3	2.1	D10_01	26888402	26888671	281	+	Gypsy-32_GR-LTR	LTR/Gypsy	1169	1449	(0)	8431	1
4788	5.7	0.5	0.0	D10_01	26888672	26889279	611	+	Gypsy-32_GR-I	LTR/Gypsy	3571	4181	(1132)	8420	1

###5422	6.8	8.7	0.3	D10_01	26890697	26891668	1054	+	Gypsy-32_GR-I	LTR/Gypsy	1	1054	(4259)	8432	1	0.128

###22337/921/6133	7.732	2.718	1.407	D10_01	26898341	26902776	4361	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8436/8436/8436	3	0.531
22337	4.7	1.6	1.2	D10_01	26898341	26901239	2912	C	Gypsy-32_GR-I	LTR/Gypsy	(2401)	2912	1	8436	1
921	16.9	5.9	3.1	D10_01	26901240	26901582	386	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1064	8436	1
6133	12.4	4.5	1.4	D10_01	26901653	26902776	1158	C	Gypsy-32_GR-LTR	LTR/Gypsy	(291)	1158	1	8436	1

###1590	7.7	0.0	0.0	D10_01	26903354	26903561	208	+	Gypsy-32_GR-I	LTR/Gypsy	3261	3468	(1845)	8437	1	0.025

###3314	5.9	0.7	0.3	D10_01	26905301	26906134	405	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	405	(1044)	8439	1	0.280

###5553	14.5	8.2	2.5	D10_01	26906137	26907383	1316	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	134	8440	1	0.908

###1011/5682	11.943	2.902	2.242	D10_01	26908087	26910218	1378	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1	8442/8442	2	0.951
1011	19.7	4.8	4.8	D10_01	26908087	26908422	373	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1077	8442	1
5682	10.3	2.5	1.7	D10_01	26908633	26910218	1005	C	Gypsy-32_GR-LTR	LTR/Gypsy	(444)	1005	1	8442	1

###4623/3105	14.493	6.849	2.688	D10_01	26910319	26912072	1189	C	Gypsy-32_GR-LTR	LTR/Gypsy	(128)	1321	133	8443/8444	2	0.821
4623	15.2	8.9	2.9	D10_01	26910319	26911440	1188	C	Gypsy-32_GR-LTR	LTR/Gypsy	(128)	1321	134	8443	1
3105	13.2	3.1	2.3	D10_01	26911459	26912072	619	C	Gypsy-32_GR-LTR	LTR/Gypsy	(698)	751	133	8444	1

###556	4.2	1.4	0.0	D10_01	26913109	26913180	73	+	Gypsy-32_GR-I	LTR/Gypsy	4177	4249	(1064)	8446	1	0.009

###1282	14.1	14.6	2.5	D10_01	26914093	26914413	359	+	Gypsy-32_GR-LTR	LTR/Gypsy	1091	1449	(0)	8448	1	0.248

###4786	13.3	5.7	3.3	D10_01	26919312	26920295	1008	C	Gypsy-32_GR-LTR	LTR/Gypsy	(291)	1158	151	8455	1	0.696

###6250/830/43268	7.257	2.066	1.112	D10_01	26921773	26929739	6725	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8457/8458/8458	3	0.819
6250	11.1	4.6	2.8	D10_01	26921773	26922913	1161	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	1161	(288)	8457	1
830	20.7	5.6	4.7	D10_01	26922982	26923320	342	+	Gypsy-32_GR-LTR	LTR/Gypsy	1071	1412	(0)	8458	1
43268	5.8	1.4	0.6	D10_01	26923321	26929739	5313	+	Gypsy-32_GR-I	LTR/Gypsy	1	5313	(0)	8458	1

###4806	14.4	4.8	4.0	D10_01	26930597	26931653	1065	C	Gypsy-32_GR-LTR	LTR/Gypsy	(250)	1199	135	8462	1	0.735

###7315/4806	10.614	3.804	3.203	D10_01	26933486	26935956	2120	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8464/8465	2	0.258
7315	6.8	2.8	2.4	D10_01	26933486	26934535	1054	C	Gypsy-32_GR-I	LTR/Gypsy	(4259)	1054	1	8464	1
4806	14.4	4.8	4.0	D10_01	26934899	26935956	1066	C	Gypsy-32_GR-LTR	LTR/Gypsy	(250)	1199	134	8465	1

###6644/4893	9.712	3.348	1.854	D10_01	26944292	26946629	1949	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8467/8468	2	0.237
6644	6.9	0.9	0.5	D10_01	26944292	26945212	924	C	Gypsy-32_GR-I	LTR/Gypsy	(4389)	924	1	8467	1
4893	12.3	5.6	3.1	D10_01	26945629	26946629	1025	C	Gypsy-32_GR-LTR	LTR/Gypsy	(291)	1158	134	8468	1

###599/1773/1400	9.298	8.002	2.140	D10_01	26951577	26952634	692	+	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8474/8476/8476	3	0.084
599	11.1	2.1	1.4	D10_01	26951577	26951684	81	+	Gypsy-32_GR-I	LTR/Gypsy	5233	5313	(0)	8474	1
1773	4.9	2.4	1.2	D10_01	26952039	26952287	252	+	Gypsy-32_GR-LTR	LTR/Gypsy	758	1009	(440)	8476	1
1400	12.1	14.2	3.1	D10_01	26952311	26952634	359	+	Gypsy-32_GR-LTR	LTR/Gypsy	1091	1449	(0)	8476	1

###4435/5897	8.262	2.844	1.628	D10_01	26952635	26954727	1172	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	1172	(277)	8477/8478	2	0.809
4435	6.8	0.7	0.8	D10_01	26952635	26953700	632	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	632	(817)	8477	1
5897	9.8	5.1	2.5	D10_01	26953715	26954727	1039	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1172	(277)	8478	1

###6026/928	12.090	5.313	2.720	D10_01	26957846	26959258	1315	+	Gypsy-32_GR-LTR	LTR/Gypsy	135	1449	(0)	8481/8482	2	0.908
6026	9.4	5.1	2.4	D10_01	26957846	26958856	1038	+	Gypsy-32_GR-LTR	LTR/Gypsy	135	1172	(277)	8481	1
928	19.5	5.9	3.6	D10_01	26958892	26959258	405	+	Gypsy-32_GR-LTR	LTR/Gypsy	1045	1449	(0)	8482	1

###1299/2310	10.557	7.909	1.551	D10_01	26966105	26966774	687	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	682	8486/8486	2	0.474
1299	15.2	13.6	2.5	D10_01	26966105	26966428	359	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1091	8486	1
2310	5.9	2.2	0.6	D10_01	26966452	26966774	328	C	Gypsy-32_GR-LTR	LTR/Gypsy	(440)	1009	682	8486	1

###6237/1131/10821	5.936	1.583	0.636	D10_01	26966941	26970777	2323	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8487/8489/8490	3	0.283
6237	7.2	2.0	0.9	D10_01	26966941	26967806	875	+	Gypsy-32_GR-LTR	LTR/Gypsy	135	1009	(440)	8487	1
1131	8.9	1.2	1.2	D10_01	26969343	26969512	170	+	Gypsy-32_GR-LTR	LTR/Gypsy	1280	1449	(0)	8489	1
10821	2.8	1.0	0.0	D10_01	26969513	26970777	1278	+	Gypsy-32_GR-I	LTR/Gypsy	2254	3531	(1782)	8490	1

###825/2394	16.591	7.692	3.732	D10_01	26970778	26971857	986	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	464	8491/8491	2	0.680
825	19.5	6.7	3.6	D10_01	26970778	26971129	392	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1058	8491	1
2394	15.1	8.2	3.8	D10_01	26971171	26971857	716	C	Gypsy-32_GR-LTR	LTR/Gypsy	(270)	1179	464	8491	1

###3382	11.2	0.8	0.5	D10_01	26977695	26978292	470	C	Gypsy-32_GR-LTR	LTR/Gypsy	(979)	470	1	8498	1	0.324

###17944/943/4847	8.296	2.436	1.587	D10_01	26985402	26988979	3474	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8507/8508/8508	3	0.423
17944	4.3	0.1	0.0	D10_01	26985402	26987559	2159	C	Gypsy-32_GR-I	LTR/Gypsy	(122)	5191	3033	8507	1
943	21.7	4.8	4.0	D10_01	26987560	26987910	391	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1059	8508	1
4847	11.8	6.4	4.0	D10_01	26987979	26988979	1024	C	Gypsy-32_GR-LTR	LTR/Gypsy	(291)	1158	135	8508	1

###7344	7.4	2.9	0.4	D10_01	26990819	26991846	1054	C	Gypsy-32_GR-I	LTR/Gypsy	(4259)	1054	1	8510	1	0.128

###2873	5.1	0.0	0.4	D10_01	26997858	26998189	353	+	Gypsy-32_GR-I	LTR/Gypsy	3566	3918	(1499)	8512	1	0.043

###415	5.8	0.0	0.0	D10_01	27005779	27005829	51	+	Gypsy-32_GR-I	LTR/Gypsy	3854	3904	(1409)	8522	1	0.006

###12206	4.5	0.7	0.5	D10_01	27005916	27008772	5312	+	Gypsy-32_GR-I	LTR/Gypsy	1	5312	(1)	8522	1	0.647

###6237/32055	6.259	1.591	0.722	D10_01	27010552	27015660	5151	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8524/8525	2	0.627
6237	13.7	5.8	2.0	D10_01	27010552	27011820	1316	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1449	(0)	8524	1
32055	3.8	0.2	0.3	D10_01	27011821	27015660	3835	+	Gypsy-32_GR-I	LTR/Gypsy	1479	5313	(0)	8525	1

###3700/7543	4.162	0.066	0.201	D10_01	27016393	27022321	1353	+	Gypsy-32_GR-I	LTR/Gypsy	1554	2906	(2407)	8527/8528	2	0.165
3700	4.9	0.2	0.0	D10_01	27016393	27016838	447	+	Gypsy-32_GR-I	LTR/Gypsy	1554	2000	(3313)	8527	1
7543	3.8	0.0	0.3	D10_01	27021413	27022321	906	+	Gypsy-32_GR-I	LTR/Gypsy	2001	2906	(2407)	8528	1

###253	12.2	2.4	0.0	D10_01	27016806	27016838	34	+	Gypsy-32_GR-I	LTR/Gypsy	852	885	(1779)	8528	1	0.004

###5896	10.6	5.1	2.0	D10_01	27022336	27023356	1052	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1185	(264)	8532	1	0.726

###8313	4.7	2.6	0.0	D10_01	27028214	27029605	1030	+	Gypsy-32_GR-I	LTR/Gypsy	4283	5312	(1)	8536	1	0.125

###33295/4873	7.402	1.973	0.894	D10_01	27030012	27036526	6340	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8538/8540	2	0.772
33295	6.4	1.3	0.5	D10_01	27030012	27035114	5313	C	Gypsy-32_GR-I	LTR/Gypsy	(0)	5313	1	8538	1
4873	12.5	5.4	2.9	D10_01	27035524	27036526	1027	C	Gypsy-32_GR-LTR	LTR/Gypsy	(288)	1161	135	8540	1

###7112	6.5	3.4	2.6	D10_01	27037486	27038531	1054	C	Gypsy-32_GR-I	LTR/Gypsy	(4259)	1054	1	8541	1	0.128

###1486	3.6	11.2	0.0	D10_01	27044404	27044599	218	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	218	(1231)	8548	1	0.150

###17322/692/6311	7.893	3.518	1.811	D10_01	27050598	27054370	3703	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8552/8552/8552	3	0.451
17322	4.9	2.0	1.2	D10_01	27050598	27052835	2254	C	Gypsy-32_GR-I	LTR/Gypsy	(3059)	2254	1	8552	1
692	18.3	7.9	3.4	D10_01	27052836	27053164	380	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1070	8552	1
6311	10.5	5.1	2.5	D10_01	27053239	27054370	1161	C	Gypsy-32_GR-LTR	LTR/Gypsy	(288)	1161	1	8552	1

###787/5034	15.095	5.766	3.839	D10_01	27057276	27058728	1315	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	135	8555/8555	2	0.908
787	18.6	7.3	5.3	D10_01	27057276	27057655	408	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1042	8555	1
5034	13.8	5.2	3.3	D10_01	27057700	27058728	1048	C	Gypsy-32_GR-LTR	LTR/Gypsy	(267)	1182	135	8555	1

###7337	6.6	2.9	2.4	D10_01	27059687	27060735	1054	C	Gypsy-32_GR-I	LTR/Gypsy	(4259)	1054	1	8557	1	0.128

###1009	8.6	0.0	0.0	D10_01	27070487	27070624	138	C	Gypsy-32_GR-LTR	LTR/Gypsy	(1178)	271	134	8561	1	0.095

###5435	12.4	5.1	2.7	D10_01	27074634	27075696	1088	+	Gypsy-32_GR-LTR	LTR/Gypsy	71	1158	(291)	8565	1	0.751

###6209	12.4	4.8	1.7	D10_01	27082886	27084029	1179	C	Gypsy-32_GR-LTR	LTR/Gypsy	(270)	1179	1	8571	1	0.814

###7245/6046	9.800	4.602	2.181	D10_01	27084887	27087301	2233	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8573/8574	2	0.272
7245	7.1	3.2	2.7	D10_01	27084887	27085934	1054	C	Gypsy-32_GR-I	LTR/Gypsy	(4259)	1054	1	8573	1
6046	12.3	5.9	1.7	D10_01	27086170	27087301	1179	C	Gypsy-32_GR-LTR	LTR/Gypsy	(270)	1179	1	8574	1

###5968/1029/12493	9.734	3.391	1.667	D10_01	27099774	27102962	3114	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8589/8590/8590	3	0.379
5968	12.1	4.8	2.7	D10_01	27099774	27100907	1158	+	Gypsy-32_GR-LTR	LTR/Gypsy	1	1158	(291)	8589	1
1029	20.2	4.6	4.0	D10_01	27100981	27101325	384	+	Gypsy-32_GR-LTR	LTR/Gypsy	1066	1449	(0)	8590	1
12493	5.7	2.1	0.4	D10_01	27101326	27102962	1665	+	Gypsy-32_GR-I	LTR/Gypsy	1	1665	(3648)	8590	1

###1978/16772/4766	7.281	1.747	0.981	D10_01	27116679	27119961	3238	+	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8607/8607/8608	3	0.394
1978	5.6	0.4	0.0	D10_01	27116679	27116929	252	+	Gypsy-32_GR-I	LTR/Gypsy	1479	1730	(3583)	8607	1
16772	4.3	0.1	0.1	D10_01	27116926	27118945	2019	+	Gypsy-32_GR-I	LTR/Gypsy	1673	3691	(1622)	8607	1
4766	13.7	5.4	3.0	D10_01	27118960	27119961	1025	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1158	(291)	8608	1

###10613	3.7	0.1	0.0	D10_01	27120375	27121620	2138	+	Gypsy-32_GR-I	LTR/Gypsy	2796	4933	(380)	8610	1	0.260

###761/32550	7.118	1.883	0.677	D10_01	27121621	27127026	5704	C	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8611/8611	2	0.695
761	18.7	7.3	4.6	D10_01	27121621	27121974	392	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1058	8611	1
32550	6.3	1.5	0.4	D10_01	27122016	27127026	5312	C	Gypsy-32_GR-I	LTR/Gypsy	(1)	5312	1	8611	1

###5311	12.1	5.1	2.2	D10_01	27127027	27128010	1012	+	Gypsy-32_GR-LTR	LTR/Gypsy	147	1158	(291)	8612	1	0.698

###11089/765/6372	9.477	4.158	1.433	D10_01	27128424	27131393	2915	C	Gypsy-32_GR-I	LTR/Gypsy	NA	NA	NA	8611/8611/8611	3	0.355
11089	5.6	2.3	0.2	D10_01	27128424	27129859	1466	C	Gypsy-32_GR-I	LTR/Gypsy	(3847)	1466	1	8611	1
765	18.6	7.5	4.8	D10_01	27129860	27130213	392	C	Gypsy-32_GR-LTR	LTR/Gypsy	(0)	1449	1058	8611	1
6372	11.4	5.4	1.9	D10_01	27130255	27131393	1179	C	Gypsy-32_GR-LTR	LTR/Gypsy	(270)	1179	1	8611	1

###3218	6.0	0.7	0.1	D10_01	27131394	27131811	613	+	Gypsy-32_GR-I	LTR/Gypsy	4701	5313	(0)	8614	1	0.075

###3841/22172	3.686	0.114	0.171	D10_01	27132501	27140231	3101	+	Gypsy-32_GR-I	LTR/Gypsy	1554	4654	(659)	8616/8620	2	0.378
3841	4.2	0.2	0.0	D10_01	27132501	27132946	447	+	Gypsy-32_GR-I	LTR/Gypsy	1554	2000	(3313)	8616	1
22172	3.6	0.1	0.2	D10_01	27137577	27140231	2654	+	Gypsy-32_GR-I	LTR/Gypsy	2001	4654	(659)	8620	1

###4707/7347	10.173	4.071	2.691	D10_01	27142117	27144586	2079	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8623/8624	2	0.253
4707	13.7	5.4	3.1	D10_01	27142117	27143119	1025	+	Gypsy-32_GR-LTR	LTR/Gypsy	134	1158	(291)	8623	1
7347	6.8	2.8	2.3	D10_01	27143538	27144586	1054	+	Gypsy-32_GR-I	LTR/Gypsy	1	1054	(4259)	8624	1

###4733/5468	10.386	3.271	1.973	D10_01	27145546	27147683	1741	+	Gypsy-32_GR-LTR	LTR/Gypsy	NA	NA	NA	8626/8627	2	0.212
