Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref
7612	18.9	2.4	8.3	D5_12	32177499	32179637	2023	+	Gypsy-43_GR-LTR	LTR/Gypsy	293	2315	(0)	192781	1

###996	14.6	2.6	3.2	D5_12	32179638	32179828	190	+	Gypsy-43_GR-LTR	LTR/Gypsy	2123	2312	(3)	192782	1	0.082

###4175	15.5	0.3	1.8	D5_12	32179832	32180580	738	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1476)	839	102	192783	1	0.319

###996	22.0	3.4	1.9	D5_12	32181471	32181790	325	C	Gypsy-43_GR-LTR	LTR/Gypsy	(924)	1391	1067	192785	1	0.140

###1850	13.0	3.1	2.5	D5_12	32204395	32204749	357	C	Gypsy-43_GR-I	LTR/Gypsy	(114)	5163	4807	192799	1	0.036

###1767	21.3	9.4	6.5	D5_12	32224240	32224917	697	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1619	192813	1	0.301

###2358/2639	21.169	8.245	4.853	D5_12	32225172	32227836	2315	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	2315	(0)	192816/192817	2	1.000
2358	21.4	8.9	5.7	D5_12	32225172	32226812	1158	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	1158	(1209)	192816	1
2639	20.8	7.2	3.5	D5_12	32226809	32227836	1355	+	Gypsy-43_GR-LTR	LTR/Gypsy	961	2315	(0)	192817	1

###362/450	26.343	7.022	7.471	D5_12	32246039	32247928	465	C	Gypsy-43_GR-I	LTR/Gypsy	(9)	5268	4804	192827/192828	2	0.047
362	26.1	7.8	8.2	D5_12	32246039	32246501	461	C	Gypsy-43_GR-I	LTR/Gypsy	(9)	5268	4808	192827	1
450	26.6	6.2	6.7	D5_12	32247491	32247928	447	C	Gypsy-43_GR-I	LTR/Gypsy	(27)	5250	4804	192828	1

###391/1325/453/3038	20.055	2.745	7.389	D5_12	32256936	32260965	2138	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	192832/192833/192833/192835	4	0.216
391	14.4	0.0	10.7	D5_12	32256936	32257028	84	+	Gypsy-43_GR-I	LTR/Gypsy	4808	4891	(386)	192832	1
1325	18.3	1.2	2.0	D5_12	32258213	32258469	255	+	Gypsy-43_GR-LTR	LTR/Gypsy	587	841	(1474)	192833	1
453	19.1	2.5	5.8	D5_12	32258984	32259144	156	+	Gypsy-43_GR-LTR	LTR/Gypsy	971	1126	(1189)	192833	1
3038	21.2	3.5	9.5	D5_12	32259367	32260965	1789	+	Gypsy-43_GR-LTR	LTR/Gypsy	981	2769	(252)	192835	1

###922	23.7	3.4	3.0	D5_12	32264219	32264851	1178	C	Gypsy-43_GR-LTR	LTR/Gypsy	(862)	2159	982	192840	1	0.509

###1415	19.1	1.8	13.1	D5_12	32299059	32299448	351	C	Gypsy-43_GR-LTR	LTR/Gypsy	(175)	2140	1790	192860	1	0.152

###384/6373	18.063	2.924	2.863	D5_12	32343288	32345997	5375	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	192884/192885	2	0.543
384	16.6	3.9	1.4	D5_12	32343288	32343353	101	C	Gypsy-43_GR-LTR	LTR/Gypsy	(184)	2183	2083	192884	1
6373	18.1	2.9	2.9	D5_12	32343354	32345997	5274	C	Gypsy-43_GR-I	LTR/Gypsy	(3)	5274	1	192885	1

###872/17119/2959	16.060	2.112	1.180	D5_12	32350537	32356560	4049	C	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	192888/192888/192891	3	0.409
872	23.4	2.2	0.8	D5_12	32350537	32350813	250	C	Gypsy-43_GR-I	LTR/Gypsy	(6)	5228	4979	192888	1
17119	13.3	0.0	0.0	D5_12	32352809	32355291	2483	C	Gypsy-43_GR-I	LTR/Gypsy	(1172)	4105	1623	192888	1
2959	22.6	9.2	5.3	D5_12	32355292	32356560	1316	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1000	192891	1

###762	22.4	6.9	2.9	D5_12	32359233	32359434	181	C	Gypsy-43_GR-I	LTR/Gypsy	(5095)	182	2	192888	1	0.018

###969/468	20.658	2.676	3.283	D5_12	32367321	32368108	418	C	Gypsy-43_GR-LTR	LTR/Gypsy	(943)	1372	955	192897/192899	2	0.181
969	18.5	3.1	3.9	D5_12	32367321	32367607	285	C	Gypsy-43_GR-LTR	LTR/Gypsy	(943)	1372	1088	192897	1
468	24.1	2.0	2.3	D5_12	32367929	32368108	198	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1215)	1152	955	192899	1

###651	20.0	4.7	0.5	D5_12	32368084	32368274	199	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1125)	1190	992	192899	1	0.086

###360	21.7	2.1	1.1	D5_12	32370274	32370366	94	C	Gypsy-43_GR-I	LTR/Gypsy	(7)	4890	4797	192900	1	0.009

###2299	22.3	9.0	3.4	D5_12	32388065	32389291	2263	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	53	192906	1	0.978

###537	19.5	1.6	0.0	D5_12	32389291	32389413	125	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1793)	522	398	192906	1	0.054

###5398	13.8	0.5	7.4	D5_12	32393913	32394997	1015	+	Gypsy-43_GR-LTR	LTR/Gypsy	1301	2315	(0)	192910	1	0.438

###411	27.1	2.7	12.0	D5_12	32402369	32402544	103	C	Gypsy-43_GR-LTR	LTR/Gypsy	(385)	1930	1828	192913	1	0.044

###1237/3115	27.293	3.141	6.063	D5_12	32426743	32429767	1702	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	192925/192926	2	0.172
1237	26.4	1.1	14.8	D5_12	32426743	32427373	556	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1760	192925	1
3115	27.8	4.3	1.1	D5_12	32428657	32429767	1146	C	Gypsy-43_GR-I	LTR/Gypsy	(84)	5193	4048	192926	1

###433	13.6	0.0	0.0	D5_12	32440949	32441014	66	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	2250	192935	1	0.029

###1830	22.4	11.7	2.5	D5_12	32480206	32480838	690	+	Gypsy-43_GR-LTR	LTR/Gypsy	1626	2315	(0)	192961	1	0.298

###3094	20.8	6.2	3.0	D5_12	32498744	32500485	2315	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1	192965	1	1.000

###368/2693	22.000	4.200	6.877	D5_12	32504554	32506434	1358	+	Gypsy-43_GR-LTR	LTR/Gypsy	958	2315	(0)	192968/192969	2	0.587
368	22.0	1.9	6.7	D5_12	32504554	32504749	255	+	Gypsy-43_GR-LTR	LTR/Gypsy	958	1212	(1155)	192968	1
2693	22.0	4.5	6.9	D5_12	32504930	32506434	1335	+	Gypsy-43_GR-LTR	LTR/Gypsy	981	2315	(0)	192969	1

###866	21.1	2.3	2.3	D5_12	32541483	32541700	218	C	Gypsy-43_GR-LTR	LTR/Gypsy	(20)	2295	2078	192985	1	0.094

###416	23.1	0.8	3.0	D5_12	32553292	32553425	131	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1215)	1100	970	192993	1	0.057

###2170	20.5	0.9	1.0	D5_12	32564682	32565150	414	C	Gypsy-43_GR-I	LTR/Gypsy	(207)	5070	4657	193000	1	0.042

###355	17.8	4.1	0.3	D5_12	32591409	32591493	70	C	Gypsy-43_GR-I	LTR/Gypsy	(4808)	385	316	193014	1	0.007

###3196/8450	21.503	5.229	2.528	D5_12	32596019	32599864	3172	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	193017/193014	2	0.320
3196	24.0	8.1	4.4	D5_12	32596019	32597420	1451	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	865	193017	1
8450	20.0	3.5	1.4	D5_12	32597537	32599864	1721	C	Gypsy-43_GR-I	LTR/Gypsy	(100)	5177	3457	193014	1

###1633	22.6	6.9	6.1	D5_12	32702655	32703613	1474	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2767	1294	193051	1	0.637

###912	20.1	5.6	2.2	D5_12	32718119	32718415	307	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1016)	1299	993	193057	1	0.133

###453	27.2	4.0	3.6	D5_12	32787963	32788303	553	+	Gypsy-43_GR-LTR	LTR/Gypsy	6	558	(1708)	193093	1	0.239

###785	20.7	1.7	0.6	D5_12	32794319	32794498	182	+	Gypsy-43_GR-I	LTR/Gypsy	1	182	(5095)	193098	1	0.018

###231	21.9	3.1	1.5	D5_12	32799265	32799329	66	+	Gypsy-43_GR-LTR	LTR/Gypsy	1116	1181	(1134)	193100	1	0.029

###316/307	27.937	4.612	4.723	D5_12	32833179	32834398	372	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1504)	811	283	193116/193117	2	0.161
316	24.7	0.0	2.7	D5_12	32833179	32833253	73	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1504)	811	739	193116	1
307	28.7	5.7	5.2	D5_12	32834081	32834398	299	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2440)	581	283	193117	1

###510	27.9	1.8	8.2	D5_12	32833266	32833484	206	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1452)	863	658	193117	1	0.089

###3412	17.6	0.8	1.7	D5_12	32946667	32947381	709	C	Gypsy-43_GR-I	LTR/Gypsy	(2)	5275	4567	193164	1	0.072

###2608/1512/856/3226	17.602	5.403	5.022	D5_12	32977584	32981686	1765	C	Gypsy-43_GR-LTR	LTR/Gypsy	(3)	2312	548	193177/193177/193177/193179	4	0.762
2608	20.2	7.9	5.0	D5_12	32977584	32978423	863	C	Gypsy-43_GR-LTR	LTR/Gypsy	(3)	2312	1450	193177	1
1512	14.1	2.3	1.6	D5_12	32980202	32980504	305	C	Gypsy-43_GR-LTR	LTR/Gypsy	(833)	1482	1178	193177	1
856	18.4	1.3	4.1	D5_12	32980782	32981007	220	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1126)	1189	970	193177	1
3226	12.8	2.2	9.6	D5_12	32980997	32981686	643	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1125)	1190	548	193179	1

###1493/860/3810	18.716	3.663	6.558	D5_12	32988885	32991549	1482	C	Gypsy-43_GR-LTR	LTR/Gypsy	(833)	1482	1	193181/193181/193182	3	0.640
1493	14.4	2.3	1.6	D5_12	32988885	32989187	305	C	Gypsy-43_GR-LTR	LTR/Gypsy	(833)	1482	1178	193181	1
860	19.7	0.4	3.2	D5_12	32989465	32989690	220	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1126)	1189	970	193181	1
3810	19.6	4.6	8.4	D5_12	32989680	32991549	1336	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1685)	1336	1	193182	1

###1855	13.1	0.7	9.7	D5_12	33020187	33020548	664	C	Gypsy-43_GR-LTR	LTR/Gypsy	(363)	2658	1995	193191	1	0.287

###2982	19.6	4.4	4.0	D5_12	33041890	33042639	753	+	Gypsy-43_GR-LTR	LTR/Gypsy	1563	2315	(0)	193198	1	0.325

###410/714	20.704	1.716	2.015	D5_12	33063483	33064372	616	+	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	193214/193215	2	0.062
410	22.6	1.4	2.9	D5_12	33063483	33063623	139	+	Gypsy-43_GR-LTR	LTR/Gypsy	965	1103	(1212)	193214	1
714	19.6	1.9	1.5	D5_12	33064131	33064372	477	+	Gypsy-43_GR-I	LTR/Gypsy	1	477	(4716)	193215	1

###855	27.7	8.4	9.2	D5_12	33093930	33094481	778	C	Gypsy-43_GR-LTR	LTR/Gypsy	(239)	2528	1751	193233	1	0.336

###316	20.9	2.2	1.1	D5_12	33096419	33096510	93	C	Gypsy-43_GR-LTR	LTR/Gypsy	(834)	1933	1841	193233	1	0.040

###401	21.6	1.2	6.9	D5_12	33126958	33127126	160	+	Gypsy-43_GR-LTR	LTR/Gypsy	970	1129	(1186)	193264	1	0.069

###408	19.7	4.6	3.0	D5_12	33132247	33132377	133	+	Gypsy-43_GR-LTR	LTR/Gypsy	969	1101	(1214)	193268	1	0.057

###1015	25.8	11.7	5.2	D5_12	33179382	33179884	534	+	Gypsy-43_GR-LTR	LTR/Gypsy	1782	2315	(0)	193294	1	0.231

###1058/308/579	23.329	5.182	3.262	D5_12	33590961	33595507	784	+	Gypsy-43_GR-LTR	LTR/Gypsy	81	1378	(937)	193562/193564/193562	3	0.339
1058	25.1	3.1	2.5	D5_12	33590961	33591478	521	+	Gypsy-43_GR-LTR	LTR/Gypsy	81	601	(1714)	193562	1
308	13.6	15.1	4.9	D5_12	33593972	33594064	102	+	Gypsy-43_GR-LTR	LTR/Gypsy	1116	1217	(1150)	193564	1
579	23.1	7.9	7.5	D5_12	33595217	33595507	292	+	Gypsy-43_GR-LTR	LTR/Gypsy	1087	1378	(937)	193562	1

###437	21.2	1.4	2.9	D5_12	33594050	33594190	139	+	Gypsy-43_GR-LTR	LTR/Gypsy	965	1103	(1212)	193564	1	0.060

###349	18.9	27.0	0.0	D5_12	33594775	33594885	141	+	Gypsy-43_GR-LTR	LTR/Gypsy	652	792	(1523)	193562	1	0.061

###7981	15.7	4.2	5.2	D5_12	33603646	33605517	1853	+	Gypsy-43_GR-LTR	LTR/Gypsy	463	2315	(0)	193569	1	0.800

###474	22.6	3.1	2.8	D5_12	33645408	33645628	397	+	Gypsy-43_GR-LTR	LTR/Gypsy	7	403	(2364)	193584	1	0.171

###764	13.7	1.5	2.6	D5_12	33647067	33647278	143	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	143	(2224)	193584	1	0.062

###9805	16.2	4.0	4.8	D5_12	33653565	33655773	2192	+	Gypsy-43_GR-LTR	LTR/Gypsy	124	2315	(0)	193584	1	0.947

###461/1310/2498	19.426	2.928	4.927	D5_12	33658065	33659989	1140	+	Gypsy-43_GR-LTR	LTR/Gypsy	963	2315	(0)	193588/193588/193588	3	0.492
461	19.1	2.3	5.4	D5_12	33658065	33658236	167	+	Gypsy-43_GR-LTR	LTR/Gypsy	963	1129	(1186)	193588	1
1310	19.5	1.5	7.2	D5_12	33658583	33658980	377	+	Gypsy-43_GR-LTR	LTR/Gypsy	1204	1580	(735)	193588	1
2498	19.5	4.8	2.2	D5_12	33659409	33659989	596	+	Gypsy-43_GR-LTR	LTR/Gypsy	1720	2315	(0)	193588	1

###1291	21.2	1.9	3.7	D5_12	33723892	33724303	405	C	Gypsy-43_GR-I	LTR/Gypsy	(65)	5212	4808	193607	1	0.041

###1013	23.0	4.8	3.9	D5_12	33943828	33944265	442	C	Gypsy-43_GR-I	LTR/Gypsy	(32)	5245	4804	193671	1	0.045

###502	26.8	2.1	1.6	D5_12	34062536	34062721	187	C	Gypsy-43_GR-I	LTR/Gypsy	(289)	4988	4802	193709	1	0.019

###2013	12.3	1.0	2.1	D5_12	34240023	34240412	386	+	Gypsy-43_GR-I	LTR/Gypsy	4807	5192	(85)	193772	1	0.039

###278/2192	22.300	5.036	7.320	D5_12	34266395	34267591	938	+	Gypsy-43_GR-LTR	LTR/Gypsy	1301	2313	(2)	193779/193779	2	0.405
278	22.3	0.3	1.4	D5_12	34266395	34266478	100	+	Gypsy-43_GR-LTR	LTR/Gypsy	1301	1400	(967)	193779	1
2192	22.3	5.5	7.9	D5_12	34266735	34267591	838	+	Gypsy-43_GR-LTR	LTR/Gypsy	1476	2313	(2)	193779	1

###799/311	24.799	4.002	11.032	D5_12	34274330	34275282	536	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1185	193784/193784	2	0.232
799	25.6	2.6	11.7	D5_12	34274330	34274710	350	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1966	193784	1
311	23.2	6.8	9.7	D5_12	34275092	34275282	186	C	Gypsy-43_GR-LTR	LTR/Gypsy	(945)	1370	1185	193784	1

###322/296	23.749	9.622	6.656	D5_12	34317263	34319129	661	+	Gypsy-43_GR-LTR	LTR/Gypsy	7	1699	(616)	193800/193800	2	0.286
322	27.2	2.4	1.6	D5_12	34317263	34317389	128	+	Gypsy-43_GR-LTR	LTR/Gypsy	7	134	(2181)	193800	1
296	22.9	11.4	7.9	D5_12	34318614	34319129	533	+	Gypsy-43_GR-LTR	LTR/Gypsy	1167	1699	(616)	193800	1

###274	24.3	1.3	1.3	D5_12	34403559	34403633	75	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1125)	1190	1116	193839	1	0.032

###1890/7171/1464	17.398	5.232	4.034	D5_12	34415003	34419691	2522	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	193847/193849/193849	3	0.255
1890	23.3	11.6	5.7	D5_12	34415003	34415961	1012	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2)	2313	1302	193847	1
7171	15.2	2.9	3.6	D5_12	34417203	34419482	1477	C	Gypsy-43_GR-LTR	LTR/Gypsy	(838)	1477	1	193849	1
1464	13.1	0.0	0.0	D5_12	34419483	34419691	209	C	Gypsy-43_GR-I	LTR/Gypsy	(907)	4370	4162	193849	1

###257	22.1	8.0	8.0	D5_12	34431760	34431946	187	C	Gypsy-43_GR-LTR	LTR/Gypsy	(945)	1370	1184	193859	1	0.081

###12645	15.2	4.3	1.6	D5_12	34461287	34464007	2315	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1	193868	1	1.000

###665/1873	30.258	0.960	0.387	D5_12	34493647	34494553	902	C	Gypsy-43_GR-I	LTR/Gypsy	(1119)	3851	2728	193880/193880	2	0.091
665	29.9	0.1	0.1	D5_12	34493647	34493892	275	C	Gypsy-43_GR-I	LTR/Gypsy	(1119)	3851	3577	193880	1
1873	30.4	1.3	0.5	D5_12	34493932	34494553	627	C	Gypsy-43_GR-I	LTR/Gypsy	(1923)	3354	2728	193880	1

###7972/21309	19.946	1.973	2.368	D5_12	34599100	34607643	7489	+	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	193915/193915	2	0.756
7972	21.8	2.9	3.7	D5_12	34599100	34602694	2315	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	2315	(0)	193915	1
21309	18.6	1.3	1.4	D5_12	34602694	34607643	5174	+	Gypsy-43_GR-I	LTR/Gypsy	1	5174	(103)	193915	1

###1969	19.0	3.6	4.2	D5_12	34607644	34608511	373	+	Gypsy-43_GR-I	LTR/Gypsy	1	373	(4820)	193915	1	0.038

###11819	13.9	4.5	1.9	D5_12	34619528	34621979	2041	C	Gypsy-43_GR-LTR	LTR/Gypsy	(274)	2041	1	193921	1	0.882

###781	30.6	3.8	6.0	D5_12	34662039	34662462	415	+	Gypsy-43_GR-LTR	LTR/Gypsy	1770	2184	(131)	193940	1	0.179

###647	27.5	4.8	12.6	D5_12	34668153	34668526	348	+	Gypsy-43_GR-LTR	LTR/Gypsy	1834	2181	(134)	193942	1	0.150

###4204/247	31.093	2.812	2.567	D5_12	34686336	34690490	3033	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	193950/193951	2	0.306
4204	31.3	2.8	2.4	D5_12	34686336	34689298	2944	+	Gypsy-43_GR-I	LTR/Gypsy	1	2944	(2333)	193950	1
247	24.5	3.2	7.9	D5_12	34690398	34690490	89	+	Gypsy-43_GR-LTR	LTR/Gypsy	2227	2315	(0)	193951	1

###1132	27.0	9.7	5.7	D5_12	34749901	34750533	555	+	Gypsy-43_GR-LTR	LTR/Gypsy	1761	2315	(0)	193974	1	0.240

###913/1067/238	19.143	4.775	6.934	D5_12	34752940	34754338	642	+	Gypsy-43_GR-LTR	LTR/Gypsy	909	1550	(765)	193976/193976/193977	3	0.277
913	17.2	2.7	7.8	D5_12	34752940	34753235	282	+	Gypsy-43_GR-LTR	LTR/Gypsy	909	1190	(1125)	193976	1
1067	20.5	6.1	6.6	D5_12	34753697	34754155	457	+	Gypsy-43_GR-LTR	LTR/Gypsy	1089	1545	(770)	193976	1
238	18.2	4.9	4.9	D5_12	34754258	34754338	81	+	Gypsy-43_GR-LTR	LTR/Gypsy	1470	1550	(765)	193977	1

###480	16.9	2.9	6.1	D5_12	34753221	34753390	165	+	Gypsy-43_GR-LTR	LTR/Gypsy	965	1129	(1186)	193976	1	0.071

###2839	21.8	0.4	6.0	D5_12	34761099	34761841	704	+	Gypsy-43_GR-LTR	LTR/Gypsy	1612	2315	(0)	193981	1	0.304

###411	26.1	5.5	6.9	D5_12	34763474	34763840	362	+	Gypsy-43_GR-I	LTR/Gypsy	4916	5277	(0)	193983	1	0.037

###876	24.9	9.7	11.0	D5_12	34765629	34766206	571	+	Gypsy-43_GR-LTR	LTR/Gypsy	1739	2309	(6)	193984	1	0.247

###691	19.8	1.9	1.7	D5_12	34789138	34789332	178	+	Gypsy-43_GR-I	LTR/Gypsy	1	178	(5099)	193999	1	0.018

###1595/834	21.425	9.895	5.140	D5_12	34978894	34980453	1620	C	Gypsy-43_GR-LTR	LTR/Gypsy	(418)	2603	984	194086/194087	2	0.700
1595	21.2	9.4	6.4	D5_12	34978894	34979673	1141	C	Gypsy-43_GR-LTR	LTR/Gypsy	(418)	2603	1463	194086	1
834	21.7	10.5	3.6	D5_12	34979816	34980453	698	C	Gypsy-43_GR-LTR	LTR/Gypsy	(686)	1681	984	194087	1

###418	21.9	5.7	3.0	D5_12	34980592	34980784	198	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1126)	1189	992	194086	1	0.086

###306	23.2	2.0	3.1	D5_12	34984610	34984707	97	C	Gypsy-43_GR-I	LTR/Gypsy	(373)	4904	4808	194090	1	0.010

###1510	13.7	0.4	0.0	D5_12	35062497	35062752	257	+	Gypsy-43_GR-LTR	LTR/Gypsy	5	261	(2054)	194123	1	0.111

###1367	15.7	0.7	1.5	D5_12	35068389	35068660	270	+	Gypsy-43_GR-I	LTR/Gypsy	4807	5076	(201)	194124	1	0.027

###22214	18.6	0.9	0.7	D5_12	35068668	35072917	5192	+	Gypsy-43_GR-I	LTR/Gypsy	1	5192	(85)	194125	1	0.524

###4214	20.9	3.7	5.1	D5_12	35132305	35134032	1273	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	1273	(1748)	194147	1	0.550

###11942	16.1	2.7	0.3	D5_12	35141340	35143735	2490	+	Gypsy-43_GR-I	LTR/Gypsy	1736	4225	(1052)	194150	1	0.251

###5124/2188	19.666	4.010	4.086	D5_12	35154499	35157344	2784	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	194150/194152	2	0.281
5124	19.7	2.9	1.9	D5_12	35154499	35156397	965	+	Gypsy-43_GR-I	LTR/Gypsy	4229	5193	(84)	194150	1
2188	19.6	6.2	8.4	D5_12	35156383	35157344	1819	+	Gypsy-43_GR-LTR	LTR/Gypsy	48	1866	(449)	194152	1

###726	27.3	14.3	6.7	D5_12	35167510	35168161	698	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1618	194157	1	0.302

###668	24.9	4.1	6.0	D5_12	35177684	35178075	385	C	Gypsy-43_GR-I	LTR/Gypsy	(86)	5191	4807	194160	1	0.039

###8382	20.5	5.1	3.8	D5_12	35225688	35228278	2313	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	3	194169	1	0.999

###2486/10815	26.195	1.964	2.035	D5_12	35274421	35279863	5994	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	194183/194183	2	0.605
2486	19.8	1.1	4.8	D5_12	35274421	35275079	726	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1590	194183	1
10815	27.2	2.1	1.6	D5_12	35275670	35279863	5268	C	Gypsy-43_GR-I	LTR/Gypsy	(9)	5268	1	194183	1

###233/2134	23.558	4.161	3.429	D5_12	35307832	35309538	1078	C	Gypsy-43_GR-LTR	LTR/Gypsy	(948)	1367	1	194194/194194	2	0.466
233	20.8	11.4	8.6	D5_12	35307832	35307989	162	C	Gypsy-43_GR-LTR	LTR/Gypsy	(948)	1367	1206	194194	1
2134	24.0	3.0	2.6	D5_12	35308554	35309538	916	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2105)	916	1	194194	1

###353	13.5	0.0	0.0	D5_12	35311429	35311480	52	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	2264	194196	1	0.022

###419	28.4	5.0	12.9	D5_12	35349144	35349567	394	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1922	194208	1	0.170

###434/1264	17.498	2.656	3.803	D5_12	35367542	35368351	372	C	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	194215/194217	2	0.038
434	19.2	6.0	6.6	D5_12	35367542	35367708	166	C	Gypsy-43_GR-I	LTR/Gypsy	(306)	4971	4806	194215	1
1264	16.4	0.5	2.0	D5_12	35368093	35368351	206	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1454)	861	656	194217	1

###1196	22.8	5.1	6.9	D5_12	35368615	35369615	467	C	Gypsy-43_GR-I	LTR/Gypsy	(4)	5273	4807	194215	1	0.047

###351	26.4	8.2	7.2	D5_12	35379968	35380868	556	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2465)	556	1	194220	1	0.240

###415/2651/2557	21.907	5.369	6.521	D5_12	35429024	35432564	2473	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	194242/194244/194247	3	0.250
415	22.1	4.3	5.0	D5_12	35429024	35429185	161	+	Gypsy-43_GR-I	LTR/Gypsy	4807	4967	(310)	194242	1
2651	23.0	6.7	8.8	D5_12	35429268	35430893	1346	+	Gypsy-43_GR-LTR	LTR/Gypsy	4	1349	(1672)	194244	1
2557	20.5	3.8	3.8	D5_12	35431283	35432564	1335	+	Gypsy-43_GR-LTR	LTR/Gypsy	981	2315	(0)	194247	1

###911	17.8	0.9	2.8	D5_12	35430883	35431102	216	+	Gypsy-43_GR-LTR	LTR/Gypsy	970	1185	(1130)	194245	1	0.093

###331/826/1790	22.637	4.284	7.843	D5_12	35457372	35460197	1213	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	194257/194257/194258	3	0.122
331	20.0	2.0	3.1	D5_12	35457372	35457469	97	+	Gypsy-43_GR-I	LTR/Gypsy	4808	4904	(373)	194257	1
826	25.4	2.5	6.0	D5_12	35457621	35458003	370	+	Gypsy-43_GR-I	LTR/Gypsy	4893	5262	(15)	194257	1
1790	21.3	5.8	9.8	D5_12	35459412	35460197	758	+	Gypsy-43_GR-LTR	LTR/Gypsy	1178	1935	(380)	194258	1

###988/1116/2387	22.486	6.608	5.051	D5_12	35558415	35561980	1703	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	194304/194306/194306	3	0.172
988	24.5	6.5	4.2	D5_12	35558415	35559343	434	+	Gypsy-43_GR-I	LTR/Gypsy	4817	5250	(27)	194304	1
1116	19.3	6.5	6.9	D5_12	35560619	35561169	543	+	Gypsy-43_GR-LTR	LTR/Gypsy	1047	1589	(778)	194306	1
2387	22.3	6.8	4.8	D5_12	35561140	35561980	818	+	Gypsy-43_GR-LTR	LTR/Gypsy	1498	2315	(0)	194306	1

###17111	15.4	1.1	0.1	D5_12	35678285	35681033	2777	C	Gypsy-43_GR-I	LTR/Gypsy	(881)	4396	1620	194348	1	0.280

###370/970/463	23.621	3.022	4.481	D5_12	35790560	35792650	592	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	194388/194390/194392	3	0.060
370	17.7	4.0	5.0	D5_12	35790560	35790660	100	+	Gypsy-43_GR-I	LTR/Gypsy	4805	4904	(373)	194388	1
