Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref
609	25.1	4.9	2.7	D5_06	43031380	43031703	331	C	Gypsy-43_GR-I	LTR/Gypsy	(113)	5164	4834	95929	1
329	20.8	2.0	2.0	D5_06	43032286	43032383	98	C	Gypsy-43_GR-I	LTR/Gypsy	(355)	4908	4811	95929	1

###319	23.7	5.9	11.2	D5_06	43213091	43213361	258	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	2058	95986	1	0.111

###886	27.8	4.3	11.5	D5_06	43214586	43215125	505	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1811	95988	1	0.218

###894	24.6	3.1	4.7	D5_06	43217379	43217830	445	C	Gypsy-43_GR-I	LTR/Gypsy	(25)	5252	4808	95992	1	0.045

###2767	21.8	5.1	8.5	D5_06	43232489	43233680	1155	+	Gypsy-43_GR-LTR	LTR/Gypsy	1159	2313	(2)	96000	1	0.499

###280	27.6	5.2	11.4	D5_06	43257108	43257377	255	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	2061	96007	1	0.110

###615	25.5	12.3	9.1	D5_06	43386927	43387415	410	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1906	96057	1	0.177

###919/356/246	25.480	6.733	7.817	D5_06	43525486	43527424	822	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	481	96115/96115/96117	3	0.355
919	26.9	7.7	8.1	D5_06	43525486	43526046	559	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1757	96115	1
356	19.8	5.9	8.2	D5_06	43526380	43526566	183	C	Gypsy-43_GR-LTR	LTR/Gypsy	(949)	1366	1184	96115	1
246	30.1	0.0	3.8	D5_06	43527342	43527424	80	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1755)	560	481	96117	1

###8035	19.1	5.5	6.7	D5_06	43593265	43596102	2315	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	2315	(0)	96142	1	1.000

###1283/1249	23.959	5.085	6.355	D5_06	43607536	43612047	1509	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1	96147/96147	2	0.652
1283	25.1	4.8	5.0	D5_06	43607536	43608014	478	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1838	96147	1
1249	23.5	5.2	6.9	D5_06	43610856	43612047	1031	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1235)	1031	1	96147	1

###393	23.6	4.6	5.5	D5_06	43629116	43629337	72	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2227)	88	17	96152	1	0.031

###1217	24.3	7.0	10.6	D5_06	43638101	43638675	556	+	Gypsy-43_GR-LTR	LTR/Gypsy	1760	2315	(0)	96158	1	0.240

###287	25.0	1.4	0.0	D5_06	43670993	43671064	73	+	Gypsy-43_GR-LTR	LTR/Gypsy	17	89	(2226)	96174	1	0.032

###853	27.7	4.1	6.1	D5_06	43706650	43707065	408	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1908	96182	1	0.176

###396/362	22.708	3.419	3.851	D5_06	43712518	43712792	172	C	Gypsy-43_GR-I	LTR/Gypsy	(310)	4967	4796	96188/96188	2	0.017
396	22.9	4.3	5.0	D5_06	43712518	43712678	160	C	Gypsy-43_GR-I	LTR/Gypsy	(310)	4967	4808	96188	1
362	22.4	2.0	2.0	D5_06	43712693	43712792	100	C	Gypsy-43_GR-I	LTR/Gypsy	(2)	4895	4796	96188	1

###349	23.6	2.3	6.5	D5_06	43759017	43759193	170	+	Gypsy-43_GR-LTR	LTR/Gypsy	971	1140	(1175)	96197	1	0.073

###5286/461	30.558	4.627	2.065	D5_06	43764621	43767299	2705	+	Gypsy-43_GR-I	LTR/Gypsy	1	3279	(1914)	96200/96200	2	0.273
5286	30.6	4.8	2.0	D5_06	43764621	43767148	2547	+	Gypsy-43_GR-I	LTR/Gypsy	1	2547	(2730)	96200	1
461	29.9	1.9	3.1	D5_06	43767140	43767299	158	+	Gypsy-43_GR-I	LTR/Gypsy	3122	3279	(1914)	96200	1

###3369	22.2	2.8	8.5	D5_06	43877301	43878428	1069	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1247	96241	1	0.462

###3222/3783/2881	16.283	5.612	3.869	D5_06	43879424	43883408	1478	+	Gypsy-43_GR-LTR	LTR/Gypsy	6	2315	(0)	96244/96244/96245	3	0.638
3222	12.7	0.5	1.1	D5_06	43879424	43879981	555	+	Gypsy-43_GR-LTR	LTR/Gypsy	6	560	(1755)	96244	1
3783	17.6	4.5	6.5	D5_06	43880411	43881508	920	+	Gypsy-43_GR-LTR	LTR/Gypsy	1393	2312	(3)	96244	1
2881	17.3	13.1	1.4	D5_06	43882724	43883408	764	+	Gypsy-43_GR-LTR	LTR/Gypsy	1552	2315	(0)	96245	1

###490/305/1228/1015	28.150	4.578	5.915	D5_06	43926791	43930037	1489	C	Gypsy-43_GR-I	LTR/Gypsy	(0)	5938	3618	96262/96262/96262/96262	4	0.150
490	25.5	0.5	14.1	D5_06	43926791	43927000	185	C	Gypsy-43_GR-I	LTR/Gypsy	(0)	5938	5754	96262	1
305	24.1	5.2	3.4	D5_06	43927742	43927857	118	C	Gypsy-43_GR-I	LTR/Gypsy	(869)	5069	4952	96262	1
1228	32.2	7.8	1.5	D5_06	43928857	43929598	788	C	Gypsy-43_GR-I	LTR/Gypsy	(459)	4818	4031	96262	1
1015	29.6	5.3	0.2	D5_06	43929659	43930037	398	C	Gypsy-43_GR-I	LTR/Gypsy	(768)	4015	3618	96262	1

###242	18.6	6.7	6.7	D5_06	43987104	43987178	75	+	Gypsy-43_GR-LTR	LTR/Gypsy	1116	1190	(1125)	96283	1	0.032

###470/350	26.473	3.397	9.532	D5_06	44012798	44015537	502	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	3	96292/96292	2	0.217
470	26.9	3.0	12.4	D5_06	44012798	44013166	338	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1978	96292	1
350	25.5	4.3	3.0	D5_06	44015376	44015537	164	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2149)	166	3	96292	1

###269	28.3	5.7	10.3	D5_06	44077602	44077845	234	C	Gypsy-43_GR-LTR	LTR/Gypsy	(257)	2058	1825	96318	1	0.101

###1215	28.0	0.6	0.6	D5_06	44084757	44085104	348	+	Gypsy-43_GR-I	LTR/Gypsy	2366	2713	(2564)	96323	1	0.035

###8080	20.6	3.9	4.5	D5_06	44100196	44103008	2315	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	2315	(0)	96332	1	1.000

###771	28.0	4.3	11.0	D5_06	44247898	44248452	412	+	Gypsy-43_GR-LTR	LTR/Gypsy	1904	2315	(0)	96382	1	0.178

###1604	19.7	2.1	2.9	D5_06	44266977	44267400	421	C	Gypsy-43_GR-I	LTR/Gypsy	(50)	5227	4807	96390	1	0.042

###2108	16.5	1.1	1.3	D5_06	44292255	44292628	373	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1943	96400	1	0.161

###8227	18.6	1.8	6.4	D5_06	44295549	44298078	1947	C	Gypsy-43_GR-LTR	LTR/Gypsy	(368)	1947	1	96400	1	0.841

###879	25.4	11.4	8.1	D5_06	44352194	44353091	1062	+	Gypsy-43_GR-LTR	LTR/Gypsy	10	1071	(1725)	96421	1	0.459

###2580/461/420	24.066	4.629	7.448	D5_06	44353963	44356451	1943	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	96422/96422/96423	3	0.196
2580	21.2	4.7	8.4	D5_06	44353963	44354896	902	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1414	96422	1
461	27.2	5.0	7.1	D5_06	44355435	44356155	860	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2159)	862	3	96422	1
420	27.1	2.2	2.8	D5_06	44356270	44356451	181	C	Gypsy-43_GR-I	LTR/Gypsy	(290)	4987	4807	96423	1

###1110	23.4	6.1	7.2	D5_06	44364603	44364997	391	+	Gypsy-43_GR-LTR	LTR/Gypsy	1905	2295	(20)	96430	1	0.169

###2634	18.9	3.0	7.2	D5_06	44380174	44380767	571	+	Gypsy-43_GR-LTR	LTR/Gypsy	1745	2315	(0)	96440	1	0.247

###401	18.5	0.3	0.3	D5_06	44438180	44438257	60	+	Gypsy-43_GR-LTR	LTR/Gypsy	2256	2315	(0)	96455	1	0.026

###777/371/738	25.811	7.633	8.134	D5_06	44498576	44501443	1519	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	96475/96475/96475	3	0.153
777	25.2	9.8	10.4	D5_06	44498576	44499134	556	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1760	96475	1
371	26.8	5.7	6.3	D5_06	44500469	44500962	491	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1815)	500	10	96475	1
738	25.1	6.4	6.4	D5_06	44500972	44501443	472	C	Gypsy-43_GR-I	LTR/Gypsy	(0)	5277	4806	96475	1

###292/305	27.257	19.946	3.820	D5_06	44638500	44640908	433	C	Gypsy-43_GR-LTR	LTR/Gypsy	(62)	2253	1821	96523/96527	2	0.187
292	26.8	17.4	1.6	D5_06	44638500	44638666	193	C	Gypsy-43_GR-LTR	LTR/Gypsy	(62)	2253	2061	96523	1
305	27.5	21.3	5.0	D5_06	44640595	44640908	363	C	Gypsy-43_GR-LTR	LTR/Gypsy	(132)	2183	1821	96527	1

###739	26.4	4.3	5.1	D5_06	44642647	44643331	466	C	Gypsy-43_GR-I	LTR/Gypsy	(4)	5273	4808	96528	1	0.047

###592	25.4	7.7	4.8	D5_06	44714104	44714492	400	+	Gypsy-43_GR-I	LTR/Gypsy	4805	5204	(73)	96546	1	0.040

###1455/9416	13.927	3.039	5.105	D5_06	44768650	44770945	2384	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	96573/96574	2	0.241
1455	13.3	0.8	0.0	D5_06	44768650	44768890	243	+	Gypsy-43_GR-I	LTR/Gypsy	4806	5048	(229)	96573	1
9416	14.0	3.3	5.7	D5_06	44768880	44770945	2141	+	Gypsy-43_GR-LTR	LTR/Gypsy	175	2315	(0)	96574	1

###319	22.7	9.1	8.3	D5_06	44778685	44778948	266	C	Gypsy-43_GR-I	LTR/Gypsy	(204)	5073	4808	96582	1	0.027

###855	12.9	0.0	3.6	D5_06	44857752	44857896	140	+	Gypsy-43_GR-LTR	LTR/Gypsy	654	793	(1522)	96620	1	0.060

###1758	21.6	6.0	10.5	D5_06	44909933	44910615	654	C	Gypsy-43_GR-LTR	LTR/Gypsy	(532)	2406	1753	96645	1	0.283

###2404	23.7	4.2	6.8	D5_06	45026275	45027435	2315	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	2315	(0)	96695	1	1.000

###493/586/258/1722	25.412	7.170	4.527	D5_06	45031394	45033912	1656	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	2315	(0)	96695/96695/96695/96702	4	0.715
493	23.8	4.1	4.1	D5_06	45031394	45031612	219	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	219	(2802)	96695	1
586	26.5	7.1	6.2	D5_06	45031755	45032439	1165	+	Gypsy-43_GR-LTR	LTR/Gypsy	4	1168	(925)	96695	1
258	25.8	11.8	3.0	D5_06	45032838	45032989	165	+	Gypsy-43_GR-LTR	LTR/Gypsy	1828	1992	(101)	96695	1
1722	24.1	7.5	2.0	D5_06	45033393	45033912	548	+	Gypsy-43_GR-LTR	LTR/Gypsy	1768	2315	(0)	96702	1

###859	12.3	0.0	2.2	D5_06	45041368	45041508	138	+	Gypsy-43_GR-LTR	LTR/Gypsy	656	793	(1522)	96707	1	0.060

###2168/1048/460/2525	20.453	7.306	8.106	D5_06	45053450	45057362	2299	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1	96719/96720/96720/96720	4	0.993
2168	19.9	12.8	4.6	D5_06	45053450	45054274	890	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1426	96719	1
1048	18.3	6.0	7.0	D5_06	45054562	45054895	331	C	Gypsy-43_GR-LTR	LTR/Gypsy	(833)	1482	1152	96720	1
460	23.6	1.6	3.9	D5_06	45055242	45055426	181	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1180)	1135	955	96720	1
2525	21.0	4.8	11.1	D5_06	45055401	45057362	1725	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1296)	1725	1	96720	1

###375	21.0	0.0	0.0	D5_06	45075617	45075678	62	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	2254	96728	1	0.027

###240	23.3	10.5	1.8	D5_06	45077432	45077536	114	+	Gypsy-43_GR-LTR	LTR/Gypsy	314	427	(1888)	96731	1	0.049

###1926	22.3	3.6	4.4	D5_06	45078046	45078555	935	C	Gypsy-43_GR-LTR	LTR/Gypsy	(302)	2719	1785	96733	1	0.404

###638	22.9	8.6	7.0	D5_06	45089118	45089596	469	C	Gypsy-43_GR-LTR	LTR/Gypsy	(458)	1909	1441	96733	1	0.203

###871/624	18.765	6.898	6.193	D5_06	45097382	45098363	534	C	Gypsy-43_GR-LTR	LTR/Gypsy	(826)	1489	956	96733/96737	2	0.231
871	19.0	7.2	7.5	D5_06	45097382	45097911	507	C	Gypsy-43_GR-LTR	LTR/Gypsy	(826)	1489	983	96733	1
624	18.3	6.3	3.6	D5_06	45098097	45098363	234	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1126)	1189	956	96737	1

###271	21.2	4.8	5.6	D5_06	45098374	45098518	144	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1186)	1129	986	96738	1	0.062

###302	18.0	3.2	4.3	D5_06	45100274	45100366	92	C	Gypsy-43_GR-I	LTR/Gypsy	(377)	4900	4809	96739	1	0.009

###2502	21.5	9.6	7.6	D5_06	45102222	45103513	1316	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1000	96741	1	0.568

###4246	21.8	3.7	8.1	D5_06	45140118	45142195	1542	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	1542	(773)	96758	1	0.666

###532	26.6	6.6	7.8	D5_06	45144425	45145105	566	C	Gypsy-43_GR-LTR	LTR/Gypsy	(616)	2322	1757	96761	1	0.244

###697/2524/1366	20.204	5.980	8.908	D5_06	45146048	45148606	1304	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	96764/96765/96767	3	0.132
697	25.3	7.7	5.8	D5_06	45146048	45147001	312	+	Gypsy-43_GR-I	LTR/Gypsy	4893	5204	(73)	96764	1
2524	14.0	2.1	14.4	D5_06	45147131	45147806	603	+	Gypsy-43_GR-LTR	LTR/Gypsy	587	1189	(1126)	96765	1
1366	20.1	7.9	7.1	D5_06	45147990	45148606	622	+	Gypsy-43_GR-LTR	LTR/Gypsy	957	1578	(737)	96767	1

###376	23.6	6.1	7.2	D5_06	45147797	45147992	194	+	Gypsy-43_GR-LTR	LTR/Gypsy	948	1141	(1174)	96766	1	0.084

###323/838	25.099	4.911	6.266	D5_06	45149071	45150503	461	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	96769/96770	2	0.047
323	22.7	2.6	5.2	D5_06	45149071	45149196	94	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1512)	803	710	96769	1
838	25.4	5.2	6.4	D5_06	45149498	45150503	367	C	Gypsy-43_GR-I	LTR/Gypsy	(103)	5174	4808	96770	1

###229	25.0	9.4	1.8	D5_06	45169965	45170070	114	+	Gypsy-43_GR-LTR	LTR/Gypsy	314	427	(1888)	96778	1	0.049

###8214/25862	15.470	1.681	1.953	D5_06	45220900	45227952	9193	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	96802/96802	2	0.928
8214	18.1	1.9	4.2	D5_06	45220900	45224087	5276	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1)	5276	1	96802	1
25862	13.3	1.5	0.1	D5_06	45224088	45227952	3917	C	Gypsy-43_GR-I	LTR/Gypsy	(1066)	4211	295	96802	1

###348	16.4	0.0	0.0	D5_06	45237587	45237626	40	C	Gypsy-43_GR-I	LTR/Gypsy	(431)	4846	4807	96805	1	0.004

###361	14.6	0.0	0.0	D5_06	45241381	45241420	40	C	Gypsy-43_GR-I	LTR/Gypsy	(431)	4846	4807	96808	1	0.004

###576/1186/724	22.790	8.365	5.862	D5_06	45281067	45282976	1854	C	Gypsy-43_GR-LTR	LTR/Gypsy	(592)	2346	211	96828/96828/96828	3	0.801
576	24.8	7.4	6.1	D5_06	45281067	45281850	1164	C	Gypsy-43_GR-LTR	LTR/Gypsy	(592)	2346	1183	96828	1
1186	16.7	14.3	2.1	D5_06	45282105	45282398	329	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1333)	982	654	96828	1
724	23.5	5.1	8.9	D5_06	45282603	45282976	361	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1744)	571	211	96828	1

###13168/347	15.446	0.335	0.000	D5_06	45285054	45287178	2040	+	Gypsy-43_GR-I	LTR/Gypsy	2116	4155	(1108)	96830/96830	2	0.206
13168	15.2	0.2	0.0	D5_06	45285054	45287085	2036	+	Gypsy-43_GR-I	LTR/Gypsy	2116	4151	(1126)	96830	1
347	21.4	3.6	0.0	D5_06	45287095	45287178	87	+	Gypsy-43_GR-I	LTR/Gypsy	4069	4155	(1108)	96830	1

###1763	27.2	4.5	9.2	D5_06	45307966	45309121	1106	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1210	96845	1	0.478

###5346	17.1	1.5	3.5	D5_06	45312339	45314208	1828	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	1828	(487)	96848	1	0.790

###2268	20.8	0.6	3.4	D5_06	45371551	45372038	475	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1841	96878	1	0.205

###4876	21.1	4.1	7.4	D5_06	45515370	45517035	1614	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	702	96917	1	0.697

###260	24.2	4.5	5.1	D5_06	45564994	45565150	156	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2143)	172	17	96931	1	0.067

###839	23.5	6.7	5.6	D5_06	45616392	45616917	471	+	Gypsy-43_GR-I	LTR/Gypsy	4807	5277	(0)	96948	1	0.048

###1007	25.7	5.8	11.1	D5_06	45621240	45621958	571	+	Gypsy-43_GR-LTR	LTR/Gypsy	1776	2346	(592)	96950	1	0.247

###367	19.4	3.9	0.0	D5_06	45626603	45626705	107	+	Gypsy-43_GR-LTR	LTR/Gypsy	955	1061	(1254)	96953	1	0.046

###612	15.5	0.0	4.1	D5_06	45634300	45634427	123	+	Gypsy-43_GR-LTR	LTR/Gypsy	1067	1189	(1126)	96953	1	0.053

###354	27.6	0.7	4.3	D5_06	45634565	45634708	139	+	Gypsy-43_GR-LTR	LTR/Gypsy	1008	1146	(1169)	96954	1	0.060

###4005	21.4	2.8	9.6	D5_06	45634702	45636143	1352	+	Gypsy-43_GR-LTR	LTR/Gypsy	964	2315	(0)	96955	1	0.584

###1094/237	27.322	4.586	11.605	D5_06	45637574	45639240	613	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	656	96959/96960	2	0.265
1094	28.4	4.8	12.4	D5_06	45637574	45638177	563	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1753	96959	1
237	14.3	2.0	2.0	D5_06	45639191	45639240	50	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1610)	705	656	96960	1

###2580/703	24.489	4.733	10.275	D5_06	45647816	45651055	1938	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2367	1	96965/96965	2	0.837
2580	23.4	3.6	11.8	D5_06	45647816	45648991	1089	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2367	1279	96965	1
703	25.9	6.2	8.3	D5_06	45650148	45651055	849	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2172)	849	1	96965	1

###4995	19.8	2.8	0.8	D5_06	45688150	45689180	954	C	Gypsy-43_GR-I	LTR/Gypsy	(3794)	1483	530	96976	1	0.096

###592	17.5	0.0	0.0	D5_06	45696060	45696169	110	C	Gypsy-43_GR-I	LTR/Gypsy	(360)	4917	4808	96980	1	0.011

###1628/2155/2420	23.194	4.289	5.613	D5_06	45696711	45700651	2313	+	Gypsy-43_GR-LTR	LTR/Gypsy	3	2315	(0)	96981/96981/96981	3	0.999
1628	24.3	4.1	6.0	D5_06	45696711	45697981	981	+	Gypsy-43_GR-LTR	LTR/Gypsy	3	983	(1283)	96981	1
2155	20.0	4.2	3.7	D5_06	45697981	45698632	1123	+	Gypsy-43_GR-LTR	LTR/Gypsy	604	1726	(1295)	96981	1
2420	23.9	4.6	6.4	D5_06	45699693	45700651	943	+	Gypsy-43_GR-LTR	LTR/Gypsy	1373	2315	(0)	96981	1

###846/861	24.351	7.189	6.774	D5_06	45698817	45701581	1550	+	Gypsy-43_GR-LTR	LTR/Gypsy	983	2785	(236)	96983/96981	2	0.670
846	22.6	7.8	7.1	D5_06	45698817	45699471	671	+	Gypsy-43_GR-LTR	LTR/Gypsy	983	1653	(714)	96983	1
861	26.9	6.3	6.3	D5_06	45701132	45701581	879	+	Gypsy-43_GR-LTR	LTR/Gypsy	1907	2785	(236)	96981	1

###336	25.6	2.5	11.0	D5_06	45712543	45712706	182	+	Gypsy-43_GR-LTR	LTR/Gypsy	1831	2012	(303)	96989	1	0.079

###9698	17.8	5.6	4.7	D5_06	45712727	45715478	2315	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1	96990	1	1.000

###1187/1678	19.628	7.336	10.487	D5_06	45728635	45730687	1483	+	Gypsy-43_GR-LTR	LTR/Gypsy	833	2315	(0)	96998/97000	2	0.641
1187	16.5	1.9	19.2	D5_06	45728635	45729054	359	+	Gypsy-43_GR-LTR	LTR/Gypsy	833	1191	(1124)	96998	1
1678	20.7	9.2	7.5	D5_06	45729463	45730687	1335	+	Gypsy-43_GR-LTR	LTR/Gypsy	981	2315	(0)	97000	1

###980	13.6	3.2	3.6	D5_06	45729043	45729263	220	+	Gypsy-43_GR-LTR	LTR/Gypsy	970	1189	(1126)	96999	1	0.095

###483	19.9	2.4	5.5	D5_06	45748387	45748556	165	+	Gypsy-43_GR-LTR	LTR/Gypsy	965	1129	(1186)	97008	1	0.071

###237	28.2	4.4	6.5	D5_06	45771288	45771537	245	+	Gypsy-43_GR-LTR	LTR/Gypsy	11	255	(2060)	97011	1	0.106

###394	27.2	1.9	2.2	D5_06	45795700	45795883	195	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2170)	197	3	97019	1	0.084

###356/352	25.663	4.825	4.930	D5_06	45815388	45816444	340	+	Gypsy-43_GR-LTR	LTR/Gypsy	421	1936	(1085)	97028/97028	2	0.147
356	26.8	2.5	4.0	D5_06	45815388	45815561	152	+	Gypsy-43_GR-LTR	LTR/Gypsy	421	572	(1743)	97028	1
352	24.6	7.0	5.8	D5_06	45816259	45816444	188	+	Gypsy-43_GR-LTR	LTR/Gypsy	1749	1936	(1085)	97028	1

###392	25.4	2.5	4.0	D5_06	45823178	45823351	152	+	Gypsy-43_GR-LTR	LTR/Gypsy	421	572	(1743)	97031	1	0.066

###293	26.6	12.6	11.9	D5_06	45865353	45866255	909	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1407	97045	1	0.393

###8376	19.9	3.5	4.9	D5_06	45939978	45942812	2315	+	Gypsy-43_GR-LTR	LTR/Gypsy	1	2315	(0)	97066	1	1.000

###577/403	26.464	4.839	7.570	D5_06	45988066	45989080	536	+	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	97075/97076	2	0.054
577	27.8	5.5	8.3	D5_06	45988066	45988660	466	+	Gypsy-43_GR-I	LTR/Gypsy	4808	5273	(4)	97075	1
403	18.1	0.7	3.0	D5_06	45988986	45989080	70	+	Gypsy-43_GR-LTR	LTR/Gypsy	2244	2313	(2)	97076	1

###1727/918	22.153	4.881	5.374	D5_06	45999882	46001877	1491	C	Gypsy-43_GR-I	LTR/Gypsy	NA	NA	NA	97082/97083	2	0.150
1727	13.4	1.3	0.6	D5_06	45999882	46000197	318	C	Gypsy-43_GR-I	LTR/Gypsy	(152)	5125	4808	97082	1
918	26.6	6.7	7.8	D5_06	46001256	46001877	1173	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	3021	1849	97083	1

###269	30.7	0.0	0.0	D5_06	46008693	46008780	88	C	Gypsy-43_GR-LTR	LTR/Gypsy	(2227)	88	1	97086	1	0.038

###266	12.9	0.0	12.7	D5_06	46010527	46010597	63	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1069)	1246	1184	97088	1	0.027

###871	28.4	7.1	7.9	D5_06	46010681	46011484	798	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1518	97089	1	0.345

###10540	17.6	2.7	5.3	D5_06	46049799	46052658	2315	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1	97102	1	1.000

###1014	22.4	6.3	4.3	D5_06	46062659	46063231	569	+	Gypsy-43_GR-LTR	LTR/Gypsy	983	1551	(816)	97106	1	0.246

###311/916/226	21.922	4.732	7.486	D5_06	46066251	46067971	843	C	Gypsy-43_GR-LTR	LTR/Gypsy	NA	NA	NA	97107/97109/97110	3	0.085
311	22.2	7.1	9.4	D5_06	46066251	46066434	180	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1092)	1929	1750	97107	1
916	22.5	4.0	6.5	D5_06	46067230	46067799	557	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1752)	563	7	97109	1
226	15.0	4.4	11.3	D5_06	46067859	46067971	106	C	Gypsy-43_GR-I	LTR/Gypsy	(44)	5233	5128	97110	1

###2315/1341/569/1357	20.763	6.298	7.006	D5_06	46127609	46130180	1606	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	710	97123/97124/97123/97123	4	0.694
2315	22.3	7.1	7.2	D5_06	46127609	46128551	942	C	Gypsy-43_GR-LTR	LTR/Gypsy	(0)	2315	1374	97123	1
1341	21.5	2.5	7.8	D5_06	46128668	46129192	499	C	Gypsy-43_GR-LTR	LTR/Gypsy	(733)	1582	1084	97124	1
569	17.4	5.9	4.1	D5_06	46129459	46129722	198	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1126)	1189	992	97123	1
1357	18.1	9.8	7.3	D5_06	46129711	46130180	481	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1125)	1190	710	97123	1

###564	17.2	0.0	0.0	D5_06	46130187	46130279	93	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1474)	841	749	97126	1	0.040

###845	16.3	2.4	2.4	D5_06	46139798	46139967	170	C	Gypsy-43_GR-LTR	LTR/Gypsy	(1561)	754	585	97131	1	0.073

###3358/1239/2951	22.616	5.292	5.966	D5_06	46177343	46181041	2308	+	Gypsy-43_GR-LTR	LTR/Gypsy	4	2311	(4)	97141/97142/97143	3	0.997
3358	22.4	5.0	7.5	D5_06	46177343	46178800	1139	+	Gypsy-43_GR-LTR	LTR/Gypsy	4	1142	(1173)	97141	1
1239	22.1	5.1	6.0	D5_06	46178801	46179466	702	+	Gypsy-43_GR-LTR	LTR/Gypsy	965	1666	(701)	97142	1
2951	23.1	5.7	4.3	D5_06	46179685	46181041	2303	+	Gypsy-43_GR-LTR	LTR/Gypsy	9	2311	(4)	97143	1

